Structure, Text
"SEC. 51A-7.1006","DETACHED SIGNS."
"SEC. 51A-7.1006_1","Pursuant to the authority of Section 51A-7.503 of this article, the rules relating to the erection of detached signs in the West End Historic Sign District are as follows:"
"SEC. 51A-7.1006_1","(1)   No premise which maintains an attached sign of any type may have a detached sign."
"SEC. 51A-7.1006_2","(2)   No detached sign may:"
"SEC. 51A-7.1006_2_1","(A)   have an effective area greater than 12 square feet;"
"SEC. 51A-7.1006_2_2","(B)   have a total height greater than 15 feet; or"
"SEC. 51A-7.1006_2_3","(C)   be located less than five feet from a public right-of-way.  (Ord. Nos. 19455; 21404; 22112; 26027)"
"SEC. 51A-7.1007","SPECIAL PURPOSE SIGNS."
"SEC. 51A-7.1007_1","Pursuant to the authority of Section 51A-7.503 of this article, the rules relating to the erection of special purpose signs in the West End Historic Sign District are as follows:"
"SEC. 51A-7.1007_1","(a)   Attached special purpose signs."
"SEC. 51A-7.1007_1_1","(1)   Attached special purpose signs may be displayed on a premise a maximum of ten time periods in each calendar year for a maximum of 15 days per time period.  No more than one attached special purpose sign may be displayed on a premise at any given time."
"SEC. 51A-7.1007_1_2","(2)   Special purpose signs attached to a window may not cover more than 25 percent of the window surface area."
"SEC. 51A-7.1007_1_3","(3)   No more than one banner may be displayed on a premise in each calendar year.  The maximum permitted period of display is 30 consecutive days."
"SEC. 51A-7.1007_2","(b)   Detached special purpose signs."
"SEC. 51A-7.1007_2_1","(1)   No detached special purpose sign is permitted on a sidewalk less than seven feet wide.  All detached special purpose signs must be placed so that a minimum seven-foot wide clear passageway is maintained for pedestrian traffic."
"SEC. 51A-7.1007_2_2","(2)   No detached special purpose sign may:"
"SEC. 51A-7.1007_2_2_1","(A)   be displayed at night;"
"SEC. 51A-7.1007_2_2_2","(B)   be more than 30 inches from a building; or"
"SEC. 51A-7.1007_2_2_3","(C)   exceed a height of four feet."
"SEC. 51A-7.1007_2_3","(3)   No more than one detached special purpose sign may be displayed on a premise at any given time.  (Ord. Nos. 19455; 21404; 22112; 26027)"
"SEC. 51A-7.1007.1","PURSE BUILDING SUBDISTRICT."
"SEC. 51A-7.1007.1_1","(a)   In general.  Except as provided in this division, the provisions of the West End Historic Sign District apply in this subdistrict."
"SEC. 51A-7.1007.1_2","(b)   Definitions.  In this subdistrict:"
"SEC. 51A-7.1007.1_2_1","(1)   SUPERGRAPHIC SIGN means a large attached premise or non-premise sign on a mesh or fabric surface, or a projection of a light image onto a wall face without the use of lasers."
"SEC. 51A-7.1007.1_2_2","(2)   WALL FACE means an uninterrupted blank plane of a wall, from vertical edge to vertical edge, from its highest edge to its lowest edge.  Edges can be established by a distinct change in materials or off-set which runs across (transects) the entire wall in a straight line."
"SEC. 51A-7.1007.1_3","(c)   Supergraphic sign."
"SEC. 51A-7.1007.1_3_1","(1)   Number. A maximum of one supergraphic sign is permitted."
"SEC. 51A-7.1007.1_3_2","(2)   Visual display and coverage."
"SEC. 51A-7.1007.1_3_2_1","(A)   The supergraphic sign must have one large visual display with a minimum of 80 percent non-textual graphic content (no more than 20 percent text)."
"SEC. 51A-7.1007.1_3_2_1_1","(i)   Multiple displays giving an appearance of multiple signs are prohibited."
"SEC. 51A-7.1007.1_3_2_1_2","(ii)   The effective area of text is the sum of the areas within minimum imaginary rectangles of vertical and horizontal lines, each of which fully contains a word."
"SEC. 51A-7.1007.1_3_2_2","(B)   The supergraphic sign is intended to be creative and artful and not strictly a representation of an advertised product. It is the intent of this provision to:"
"SEC. 51A-7.1007.1_3_2_2_1","(i)   encourage the use of illustrative images or other non-repetitive design elements;"
"SEC. 51A-7.1007.1_3_2_2_2","(ii)   encourage visually interesting, vibrant, and colorful designs;"
"SEC. 51A-7.1007.1_3_2_2_3","(iii)   discourage use of solid colors or repetitive design elements; and"
"SEC. 51A-7.1007.1_3_2_2_4","(iv)   discourage an image of a single product or product logo without other graphic elements."
"SEC. 51A-7.1007.1_3_2_3","(C)   The supergraphic sign may be internally or externally illuminated.  If internally illuminated, the supergraphic sign may consist of translucent materials, but not transparent materials."
"SEC. 51A-7.1007.1_3_2_4","(D)   The supergraphic sign may not extend beyond the edge of the face of the building to which it is attached."
"SEC. 51A-7.1007.1_3_3","(3)   Effective area. Minimum permitted effective area is 2,500 square feet.  Maximum permitted effective area is 6,500 square feet."
"SEC. 51A-7.1007.1_3_4","(4)   Height.  The supergraphic sign may not be lower than 10 feet above grade level."
"SEC. 51A-7.1007.1_3_5","(5)   Location.  The supergraphic sign may only be located on the east facade of the building."
"SEC. 51A-7.1007.1_3_6","(6)   Additional provisions."
"SEC. 51A-7.1007.1_3_6_1","(A)   The supergraphic sign is intended to be compatible with the West End Historic District as determined by the Landmark Commission."
"SEC. 51A-7.1007.1_3_6_2","(B)   All hardware fasteners for the supergraphic sign must comply with the Dallas Building Code and all other ordinances, rules, and regulations of the City of Dallas."
"SEC. 51A-7.1007.1_3_6_3","(C)   The supergraphic sign may not be a Highway Beautification Act (HBA) sign as defined in Section 51A-7.102."
"SEC. 51A-7.1007.1_3_6_4","(D)   The existing painted sign on the east facade must remain uncovered and visible.  (Ord. 30139)"
"SEC. 51A-7.1007.2","ANTIOCH CHURCH SUBDISTRICT."
"SEC. 51A-7.1007.2_1","(a)   In general.  Except as provided in this division, the provisions of the West End Historic Sign District apply in this subdistrict."
"SEC. 51A-7.1007.2_2","(b)   Definitions.  In this subdistrict:"
"SEC. 51A-7.1007.2_2_1","(1)   SUPERGRAPHIC SIGN means a large attached premise or non-premise sign on a mesh or fabric surface, a projection of a light image onto a wall face without the use of lasers, or painted or vinyl adhesive signage."
"SEC. 51A-7.1007.2_2_2","(2)   WALL FACE means an uninterrupted blank plane of a wall, from vertical edge to vertical edge, from its highest edge to its lowest edge.  Edges can be established by a distinct change in materials or off-set which runs across (transects) the entire wall in a straight line."
"SEC. 51A-7.1007.2_3","(c)   Supergraphic sign."
"SEC. 51A-7.1007.2_3_1","(1)   Number. A maximum of one supergraphic sign is permitted."
"SEC. 51A-7.1007.2_3_2","(2)   Visual display and coverage."
"SEC. 51A-7.1007.2_3_2_1","(A)   The supergraphic sign must have one large visual display with a minimum of 80 percent non-textual graphic content (no more than 20 percent text)."
"SEC. 51A-7.1007.2_3_2_1_1","(i)   Multiple displays giving an appearance of multiple signs are prohibited."
"SEC. 51A-7.1007.2_3_2_1_2","(ii)   The effective area of text is the sum of the areas within minimum imaginary rectangles of vertical and horizontal lines, each of which fully contains a word."
"SEC. 51A-7.1007.2_3_2_2","(B)   The supergraphic sign is intended to be creative and artful and not strictly a representation of an advertised product. It is the intent of this provision to:"
"SEC. 51A-7.1007.2_3_2_2_1","(i)   encourage the use of illustrative images or other non-repetitive design elements;"
"SEC. 51A-7.1007.2_3_2_2_2","(ii)   encourage visually interesting, vibrant, and colorful designs;"
"SEC. 51A-7.1007.2_3_2_2_3","(iii)   discourage use of solid colors or repetitive design elements; and"
"SEC. 51A-7.1007.2_3_2_2_4","(iv)   discourage an image of a single product or product logo without other graphic elements."
"SEC. 51A-7.1007.2_3_2_3","(C)   The supergraphic sign may be internally or externally illuminated.  If internally illuminated, the supergraphic sign may consist of translucent materials, but not transparent materials."
"SEC. 51A-7.1007.2_3_2_4","(D)   The supergraphic sign may not extend beyond the edge of the face of the building to which it is attached."
"SEC. 51A-7.1007.2_3_3","(3)   Effective area. Minimum permitted effective area is 2,500 square feet.  Maximum permitted effective area is 6,500 square feet."
"SEC. 51A-7.1007.2_3_4","(4)   Height.  The supergraphic sign may not be lower than 10 feet above grade level."
"SEC. 51A-7.1007.2_3_5","(5)   Location.  The supergraphic sign may only be located on the east facade of the building."
"SEC. 51A-7.1007.2_3_6","(6)   Additional provisions."
"SEC. 51A-7.1007.2_3_6_1","(A)   The supergraphic sign is intended to be compatible with the West End Historic District as determined by the Landmark Commission."
"SEC. 51A-7.1007.2_3_6_2","(B)   All hardware fasteners for the supergraphic sign must comply with the Dallas Building Code and all other ordinances, rules, and regulations of the City of Dallas."
"SEC. 51A-7.1007.2_3_6_3","(C)   The supergraphic sign may not be a Highway Beautification Act (HBA) sign as defined in Section 51A-7.102."
"SEC. 51A-7.1007.2_3_6_4","(D)   The supergraphic sign may not display the same message for more than six consecutive months in any 12 month period."
"SEC. 51A-7.1007.2_3_6_5","(E)   The supergraphic sign must be removed on or before September 27, 2027. This section does not confer a nonconforming or vested right to maintain a supergraphic sign after September 27, 2027 and all permits authorizing a supergraphic sign automatically expire on that date."
"SEC. 51A-7.1007.2_4","(d)   This section expires on September 27, 2027, unless re-enacted before that date. The city plan commission and city council shall review this section before its expiration date.  (Ord. 30663)"
"SEC. 51A-7.1008","BANNERS ON STREETLIGHT POLES."
"SEC. 51A-7.1008_1","Banners may be mounted on streetlight poles subject to the following regulations:"
"SEC. 51A-7.1008_1","(a)   A banner must display a promotional message, a welcome message, or generic graphics.  No sponsorship identification is permitted on a banner."
"SEC. 51A-7.1008_2","(b)   No more than 10 percent of the effective area of a banner may contain a welcome message that identifies and greets a group using city property in accordance with a contract, license, or permit."
"SEC. 51A-7.1008_3","(c)   Up to 10 percent of the effective area of a banner may contain the words or logos that identify a sponsor of a cultural event or activity if the sponsor’s name is part of the name of the activity or event."
"SEC. 51A-7.1008_4","(d)   A banner having either a promotional message or a welcome message may not be erected more than 90 days prior to the beginning of the advertised activity or event, and must be removed no later than 15 days after that activity or event has ended.  The sign hardware for a banner may be left in place between displays of a banner."
"SEC. 51A-7.1008_5","(e)   A banner and its sign hardware must:"
"SEC. 51A-7.1008_5_1","(1)   be mounted on a streetlight pole;"
"SEC. 51A-7.1008_5_2","(2)   meet the sign construction and design standards in the Dallas Building Code;"
"SEC. 51A-7.1008_5_3","(3)   be at least 12 feet above grade, unless it overhangs a roadway, in which case it must be at least 15 feet above grade;"
"SEC. 51A-7.1008_5_4","(4)   be made out of weather-resistant and rust-proof material;"
"SEC. 51A-7.1008_5_5","(5)   not project more than three feet from the pole onto which it is mounted; and"
"SEC. 51A-7.1008_5_6","(6)   not exceed 20 square feet in effective area."
"SEC. 51A-7.1008_6","(f)   If a banner overhangs the public right-of-way, a license must be obtained in accordance with the requirements of the City Charter and the Dallas City Code."
"SEC. 51A-7.1008_7","(g)   No sign permit or certificate of appropriateness is required to erect or remove a banner. (Ord. Nos. 21404; 22112; 26027)"
"SEC. 51A-7.1009","WINDOW ART DISPLAYS IN VACANT BUILDINGS."
"SEC. 51A-7.1009_1","Window art displays on the ground floor of a vacant building are allowed subject to the following regulations:"
"SEC. 51A-7.1009_1","(a)   A window art display may contain only a promotional message, generic graphics (including three-dimensional artifacts), or messages identifying the sponsor of the display."
"SEC. 51A-7.1009_2","(b)   Window signs in a window art display may not:"
"SEC. 51A-7.1009_2_1","(1)   cover more than 25 percent of the surface area of a window;"
"SEC. 51A-7.1009_2_2","(2)   contain a logo or word that has any character that exceeds five inches in height;"
"SEC. 51A-7.1009_2_3","(3)   advertise a specific product or service other than the cultural event or activity; or"
"SEC. 51A-7.1009_2_4","(4)   have more than 10 percent or four square feet, whichever is less, of its effective area devoted to sponsorship identification."
"SEC. 51A-7.1009_3","(c)   No sign permit or certificate of appropriateness is required to erect or remove a window art display.  (Ord. Nos. 21404; 22112; 26027)"
"SEC. 51A-7.1010","SIGN PERMIT REQUIREMENT."
"SEC. 51A-7.1010_1","Pursuant to the authority of Section 51A-7.503 of this article, the sign permit requirements for signs in the West End Historic Sign District are as follows:"
"SEC. 51A-7.1010_1","(1)   Except as provided in Sections 51A-7.1008 and 7.1009, a person shall not alter, place, maintain, expand, or remove a sign in the West End Historic Sign District without first obtaining a sign permit from the city."
"SEC. 51A-7.1010_2","(2)   The procedure for obtaining a sign permit is outlined in Section 51A-7.505 of this article.  Section 51A-7.602(a) and (c) of this article does not apply to signs in the West End Historic Sign District."
"SEC. 51A-7.1010_3","(3)   A person who violates Paragraph (1) above is guilty of a separate offense for each day or portion of a day during which the violation is continued.  (Ord. Nos. 19455; 21404; 22112; 26027; 29208)"
"SEC. 51A-7.1011","NONDISCRIMINATION BETWEEN NONCOMMERCIAL MESSAGES."
"SEC. 51A-7.1011_1","Notwithstanding any other provision of this division, any sign that may display a type of noncommercial message may display in place of that message any other type of noncommercial message, so long as the sign complies with other requirements of this article and other ordinances that do not pertain to the content of the message displayed. (Ord. Nos. 21404; 22112; 26027)"
"SEC. 51A-7.1101","DESIGNATION OF UPTOWN SIGN DISTRICT."
"SEC. 51A-7.1101_1","A special sign provision district is hereby created to be known as the Uptown Sign District. For purposes of this division, the Uptown Sign District of the City of Dallas is that area of the city within the following described boundaries:"
"SEC. 51A-7.1101_1","Being a tract or parcel of land situated in the John Grigsby Survey, Abstract No. 495 and being part of City of Dallas Blocks 2/929, J/929, 1/929, I/942, 5/944, 948, l/949, 949, 3/950 and all of Blocks A/540, 3/929, 2/933, 3/933 and 2/948 and also being part of the following dedicated streets:  Yeargan Street, Leonard Street, Howell Street, Bookout Street, Maple Avenue, McKinney Avenue, Pearl Street, McKinnon Street, and the North Dallas Tollway and being more particularly described as follows:"
"SEC. 51A-7.1101_1","BEGINNING at a point for corner in the centerline of Leonard Street (50 feet wide), said point being North 45°11'10"" West, a distance of 243.15 feet from the intersection of the centerline of Thomas Avenue (variable width) and the centerline of said Leonard Street;"
"SEC. 51A-7.1101_1","THENCE South 44°50'21"" West, a distance of 68.00 feet to a point for corner;"
"SEC. 51A-7.1101_1","THENCE South 14°42'00"" West, a distance of 243.37 feet to a point for corner;"
"SEC. 51A-7.1101_1","THENCE South 45°11'00"" West, a distance of 269.95 feet to a point for corner in the centerline of North Pearl Street (variable width) and the beginning of a curve to the left;"
"SEC. 51A-7.1101_1","THENCE in a northwesterly direction along said centerline of North Pearl Street and along said curve to the left whose chord bears North 50°55'28"" West, and having a radius of 547.63 feet, a central angle of 16°06'58"" and an arc length of 154.04 feet to a point for corner in the centerline of McKinney Avenue (60 feet wide) and the end of said curve to the left;"
"SEC. 51A-7.1101_1","THENCE South 15°00'00"" West along the centerline of McKinney Avenue, a distance of 106.93 feet to a point for corner;"
"SEC. 51A-7.1101_1","THENCE South 89°15'32"" West, a distance of 667.47 feet to a point for corner in the centerline of Cedar Springs Road (variable width);"
"SEC. 51A-7.1101_1","THENCE North 03°02'00"" West along the centerline of Cedar Springs Road, a distance of 149.72 feet to a point for corner in the centerline of said Pearl Street;"
"SEC. 51A-7.1101_1","THENCE South 82°27'00"" West along the centerline of Pearl Street and along the centerline of the North Dallas Tollway (variable width), a distance of 122.00 feet to a point for corner and the beginning of a curve to the right;"
"SEC. 51A-7.1101_1","THENCE in a northwesterly direction continuing along the centerline of said Dallas North Tollway and along said curve to the right having a radius of 124.57 feet, a central angle of 51°00'00"" and an arc length of 110.88 feet to a point for corner and the end of said curve to the right;"
"SEC. 51A-7.1101_1","THENCE North 46°33'00"" West continuing along the centerline of said Dallas North Tollway, a distance of 207.54 feet to a point for corner in the centerline of Yeargan Street (variable width);"
"SEC. 51A-7.1101_1","THENCE North 42°06'27"" East along the centerline of Yeargan Street, a distance of 94.48 feet to a point for corner;"
"SEC. 51A-7.1101_1","THENCE North 0°31'00"" West continuing along the centerline of said Yeargan Street, passing at 224.36 feet the centerline of North Pearl Street (50 feet wide) and at 555.72 feet the centerline of Bookout Street to the east (33 feet wide) and continuing a total distance of 577.98 feet to a point for corner in the centerline of Bookout Street to the west (50 feet wide);"
"SEC. 51A-7.1101_1","THENCE North 45°31""00"" West along the centerline of Bookout Street, a distance of 329.67 feet to a point for corner;"
"SEC. 51A-7.1101_1","THENCE North 44°24'15"" East passing at 146.20 feet the most westerly corner of the Cedar Maple Addition, an addition to the City of Dallas as recorded in Volume 83097, Page 1486 of the Deed Records of Dallas County, Texas and continuing along the northwest line of said Cedar Maple Addition, a total distance of 436.46 feet to a point for corner in the centerline of Maple Avenue (70 feet wide);"
"SEC. 51A-7.1101_1","THENCE North 45°39'00"" West along the centerline of Maple Avenue, a distance of 247.10 feet to a point for corner;"
"SEC. 51A-7.1101_1","THENCE North 44°21'00"" East passing at 35.0 feet the most westerly corner of the North Dallas Improvement Co. Addition, an addition to the City of Dallas as recorded in Volume 88143, Page 2123 of the Deed Records of Dallas County, Texas and continuing along the northwest line of said addition, a total distance of 197.40 feet to the centerline of a 16 foot wide alley;"
"SEC. 51A-7.1101_1","THENCE South 45°39'00"" East along the centerline of said alley passing at 248.30 feet the centerline of Cedar Springs Road and continuing along said line, a total distance of 309.76 feet to an intersection of same with the easterly line of said Cedar Springs Road;"
"SEC. 51A-7.1101_1","THENCE South 5°02'55"" East along said easterly line, a distance of 51.25 feet to the intersection of same with the northwest line of Howell Street;"
"SEC. 51A-7.1101_1","THENCE North 45°08'50"" East along said northwest line of Howell Street, a distance of 33.36 feet to a point for corner;"
"SEC. 51A-7.1101_1","THENCE South 45°39'00"" East, passing at 20.0 feet the centerline of said Howell Street and continuing along the centerline of a 16 foot wide alley, a total distance of 722.46 feet to a point for corner in the terminus of said 16 foot wide alley;"
"SEC. 51A-7.1101_1","THENCE North 44°21'00"" East, a distance of 20.50 feet to a point for corner;"
"SEC. 51A-7.1101_1","THENCE South 45°39'00"" East, a distance of 516.07 feet to a point for corner in the centerline of said McKinney Avenue;"
"SEC. 51A-7.1101_1","THENCE North 15°00'00"" East along the centerline of said McKinney Avenue, a distance of 21.49 feet to a point for corner in the centerline of said Leonard Street;"
"SEC. 51A-7.1101_1","THENCE South 45°11'10"" East along the centerline of said Leonard Street, a distance of 355.51 feet to the POINT OF BEGINNING and containing 36.76 acres of land.  (Ord. Nos. 19649; 20037; 20378)"
"SEC. 51A-7.1102","PURPOSE."
"SEC. 51A-7.1102_1","The purpose of this division is to regulate both the construction of new signs and the alterations of existing signs with a view towards enhancing, preserving and developing the unique character of this district.  The general objectives of this division include those listed in Section 51A-7.101 as well as aesthetic considerations to insure that signs are appropriate to the architecture of the district, do not obscure significant architectural features of its buildings, and lend themselves to the developing character of the area.  (Ord. Nos. 19649; 20037)"
"SEC. 51A-7.1103","DEFINITIONS."
"SEC. 51A-7.1103_1","In this division:"
"SEC. 51A-7.1103_1","(a)   ARCADE means any walkway which is attached to a building and not fully enclosed on all sides, covered with a roof structure having the primary function of weather protection and which is not structural to the building itself."
"SEC. 51A-7.1103_2","(b)   BANNER means a sign attached to or applied on a strip of cloth and temporarily attached to a building or structure.  Canopy signs and political flags are not banners."
"SEC. 51A-7.1103_3","(c)   CANOPY SIGN means a sign attached to, applied on, or supported by a canopy or awning."
"SEC. 51A-7.1103_4","(d)   FLAT ATTACHED SIGN means an attached sign projecting from a building and parallel to the building facade."
"SEC. 51A-7.1103_5","(e)   LOWER LEVEL SIGN means a sign partially or wholly situated below the top of the first floor windows or below a point 16 feet above grade, whichever is lower."
"SEC. 51A-7.1103_6","(f)   MARQUEE means a permanent canopy projecting over the main entrance of a building.  A marquee is considered to be part of the building."
"SEC. 51A-7.1103_7","(g)   MARQUEE SIGN means a sign attached to, applied on, or supported by a marquee."
"SEC. 51A-7.1103_8","(h)   PAINTED APPLIED SIGN means a sign painted directly onto the exterior facade of a building, not including doors or windows."
"SEC. 51A-7.1103_9","(i)   PROJECTING ATTACHED SIGN means an attached sign projecting from a building."
"SEC. 51A-7.1103_10","(j)   THIS DISTRICT means the Uptown Sign District."
"SEC. 51A-7.1103_11","(k)   TYPE A FACADE means a facade with a total window area comprising between 20 to 50 percent (inclusive) of the total facade area."
"SEC. 51A-7.1103_12","(l)   TYPE B FACADE means a facade with a total window area comprising less than 20 or more than 50 percent of the total facade area."
"SEC. 51A-7.1103_13","(m)   UPPER LEVEL SIGN means a sign wholly situated above the top of the first floor windows or above a point 16 feet above grade, whichever is lower."
"SEC. 51A-7.1103_14","(n)   WINDOW SIGN means a sign painted or affixed onto a window.  (Ord. Nos. 19649; 20037)"
"SEC. 51A-7.1104","SPECIAL PROVISIONS FOR ALL SIGNS."
"SEC. 51A-7.1104_1","(a)   Pursuant to the authority of Section 51A-7.503 of this article, the rules relating to the erection of all signs in the Uptown Sign District are expressly modified as follows:"
"SEC. 51A-7.1104_1_1","(1)   No illuminated sign may contain flashing or moving elements or change its brightness, except as otherwise provided in this division."
"SEC. 51A-7.1104_1_2","(2)   Signs may be illuminated by fluorescent back lighting or indirect lighting."
"SEC. 51A-7.1104_1_3","(3)   The use of neon or single incandescent bulbs is allowed."
"SEC. 51A-7.1104_1_4","(4)   The use of fiberglass as a sign material is allowed."
"SEC. 51A-7.1104_1_5","(5)   The use of plastic as an exterior face of a sign is prohibited.  Plastic may be used as a backing for routed letters in a sign can or as decorative ornaments."
"SEC. 51A-7.1104_1_6","(6)   The use of fluorescent color on a sign is prohibited."
"SEC. 51A-7.1104_1_7","(7)   No sign or part of a sign may move or rotate, with the exception of a wind device, the motion of which is not restricted."
"SEC. 51A-7.1104_2","(b)   The following typestyles are suggested, but not required, for signs in this district:  Americana Extra Bold, Aster Bold, Avante Garde, Baskerville Bold, Bookman Bold, Caslon No. 3, Century Bold Condensed, Cheltenham Bold, Univers 67.  (Ord. Nos. 19649; 20037)"
"SEC. 51A-7.1105","SPECIAL PROVISIONS FOR ATTACHED SIGNS."
"SEC. 51A-7.1105_1","Pursuant to the authority of Section 51A-7.503 of this article, the rules relating to the erection of attached signs in the Uptown Sign District are expressly modified as follows:"
"SEC. 51A-7.1105_1","(a)   Attached signs in general."
"SEC. 51A-7.1105_1_1","(1)   Attached signs must be securely attached."
"SEC. 51A-7.1105_1_2","(2)   Attached signs projecting horizontally and either parallel or perpendicular to a building facade are permitted except no sign can extend above the highest point of the building roof."
"SEC. 51A-7.1105_1_3","(3)   Attached signs overhanging the public right-of-way are permitted except that no sign may project closer than two feet to the vertical plane extending through the back of a street curb."
"SEC. 51A-7.1105_1_4","(4)   Attached signs projecting horizontally more than 8 inches but less than 18 inches from a vertical building surface are prohibited."
"SEC. 51A-7.1105_1_5","(5)   No attached sign other than a painted applied sign, an upper level flat attached sign, a marquee sign, or a banner may exceed 30 square feet in effective area."
"SEC. 51A-7.1105_1_6","(6)   Projecting attached signs may have one double faced copy area which is perpendicular to the building facade."
"SEC. 51A-7.1105_1_7","(7)   Attached signs may be placed above an arcade."
"SEC. 51A-7.1105_1_8","(8)   Banner signs may be constructed of either synthetic or natural cloth."
"SEC. 51A-7.1105_2","(b)   Canopy signs."
"SEC. 51A-7.1105_2_1","(1)   No canopy sign may:"
"SEC. 51A-7.1105_2_1_1","(A)   project horizontally more than two inches from the surface of the canopy or awning;"
"SEC. 51A-7.1105_2_1_2","(B)   be lower than 10 feet above grade, except that a sign may be as low as eight feet above grade if it does not project more than one-half inch from the surface of the canopy; or"
"SEC. 51A-7.1105_2_1_3","(C)   project vertically above the surface of the canopy or awning."
"SEC. 51A-7.1105_2_2","(2)   The total effective area permitted for all canopy signs combined on a facade is the product obtained by multiplying 20 square feet times the number of street entrances to the premise."
"SEC. 51A-7.1105_2_3","(3)   The maximum size of each canopy sign is limited to 30 square feet."
"SEC. 51A-7.1105_3","(c)   Flat attached signs on Type A facade."
"SEC. 51A-7.1105_3_1","(1)   No flat attached sign may project more than eight inches from a building."
"SEC. 51A-7.1105_3_2","(2)   The maximum number of lower level flat attached signs permitted on Type A facade is the sum obtained by multiplying two times the number of street entrances on that facade."
"SEC. 51A-7.1105_3_3","(3)   No lower level flat attached sign on a Type A facade may contain more than eight words.  All words must:"
"SEC. 51A-7.1105_3_3_1","(A)   consist of characters eight inches or less in height; and"
"SEC. 51A-7.1105_3_3_2","(B)   read horizontally from left to right."
"SEC. 51A-7.1105_3_4","(4)   The maximum size of a lower level flat attached sign on Type A facade is limited to eight square feet."
"SEC. 51A-7.1105_3_5","(5)   No premise may have more than one upper level flat attached sign per street entrance."
"SEC. 51A-7.1105_3_6","(6)   No upper level flat attached sign on a Type A facade may contain more than eight words.  All words must:"
"SEC. 51A-7.1105_3_6_1","(A)   consist of characters four inches or more in height; and"
"SEC. 51A-7.1105_3_6_2","(B)   read horizontally from left to right."
"SEC. 51A-7.1105_4","(d)   Flat attached signs on Type B facades."
"SEC. 51A-7.1105_4_1","(1)   No flat attached sign may project more than eight inches from a building."
"SEC. 51A-7.1105_4_2","(2)   No premise may have more than one flat attached sign on each Type B facade."
"SEC. 51A-7.1105_4_3","(3)   No flat attached sign on any Type B facade may contain more than eight words with characters four or more inches in height.  Words consisting of characters less than four inches in height may be used without limit."
"SEC. 51A-7.1105_5","(e)   Marquee signs."
"SEC. 51A-7.1105_5_1","(1)   No marquee sign may exceed 90 square feet in effective area."
"SEC. 51A-7.1105_5_2","(2)   Marquee signs must:"
"SEC. 51A-7.1105_5_2_1","(A)   be parallel to the surface to which they are attached; and"
"SEC. 51A-7.1105_5_2_2","(B)   have a minimum height dimension of two feet."
"SEC. 51A-7.1105_5_3","(3)   All words on a marquee sign must consist of changeable individual characters."
"SEC. 51A-7.1105_5_4","(4)   Marquee signs may have flashing lights."
"SEC. 51A-7.1105_5_5","(5)   The maximum number of marquee signs shall be limited to one per facade."
"SEC. 51A-7.1105_6","(f)   Projecting attached signs."
"SEC. 51A-7.1105_6_1","(1)   Projecting attached signs on any facade must be 16 feet apart measured in any direction."
"SEC. 51A-7.1105_6_2","(2)   No projecting attached sign may:"
"SEC. 51A-7.1105_6_2_1","(A)   exceed 20 square feet in effective area of the face of the sign;"
"SEC. 51A-7.1105_6_2_2","(B)   be lower than 10 feet above grade;"
"SEC. 51A-7.1105_6_2_3","(C)   project vertically above the third level window sill or 32 feet above grade whichever is less;"
"SEC. 51A-7.1105_6_2_4","(D)   project vertically above the highest surface of the building roof; or"
"SEC. 51A-7.1105_6_2_5","(E)   project less than 18 inches from a building."
"SEC. 51A-7.1105_7","(g)   Window signs."
"SEC. 51A-7.1105_7_1","(1)   No window sign may:"
"SEC. 51A-7.1105_7_1_1","(A)   contain words consisting of characters more than eight inches in height;"
"SEC. 51A-7.1105_7_1_2","(B)   cover more than 25 percent of the window surface area; or"
"SEC. 51A-7.1105_7_1_3","(C)   be affixed to the window by tape."
"SEC. 51A-7.1105_7_2","(2)   A window sign may be hand painted or silk screened onto a window, or made of self-adhesive vinyl.  (Ord. Nos. 19649; 20037; 20927)"
"SEC. 51A-7.1106","SPECIAL PROVISIONS FOR DETACHED SIGNS."
"SEC. 51A-7.1106_1","Pursuant to the authority of Section 51A-7.503 of this article, the rules relating to the erection of detached signs in the Uptown Sign District are expressly modified as follows:"
"SEC. 51A-7.1106_1","(a)   No detached sign may:"
"SEC. 51A-7.1106_1_1","(1)   have an effective area greater than 120 square feet;"
"SEC. 51A-7.1106_1_2","(2)   have a total height greater than 15 feet; or"
"SEC. 51A-7.1106_1_3","(3)   be located less than five feet from a public right-of-way."
"SEC. 51A-7.1106_2","(b)   The maximum number of signs permitted shall be one for every 220 linear feet of frontage on the public right-of-way, or fraction thereof.  (Ord. Nos. 19649; 20037)"
"SEC. 51A-7.1107","SPECIAL PROVISIONS FOR NON-PREMISE DETACHED SIGNS IN THE PUBLIC RIGHT-OF-WAY."
"SEC. 51A-7.1107_1","Pursuant to the authority of Section 51A-7.503 of this article, the rules relating to the erection of non-premise detached signs in the Uptown Sign District are expressly modified as follows:"
"SEC. 51A-7.1107_1","(a)   Non-premise detached signs may be located within the public right-of-way subject to the franchise requirements of Chapter XIV of the city charter, Article VI of Chapter 43 of the Dallas City Code, as amended, and the requirements of this section."
"SEC. 51A-7.1107_2","(b)   Non-premise detached signs may be located in the public right-of-way only when the distance from the back of the curb to the property line is 13 feet or greater."
"SEC. 51A-7.1107_3","(c)   Non-premise detached signs may be placed in the public right-of-way only within five feet of a motor vehicle entrance to a premise shared by two or more uses whose front doors are not visible from the street."
