Structure, Text
"SEC. 51A-4.205_2_5_2_1_5_6","(vi)   This use must be located within one-half mile of public transit."
"SEC. 51A-4.205_2_5_2_1_5_7","(vii)   This use must comply with all applicable licensing requirements."
"SEC. 51A-4.205_2_5_2_1_5_8","(viii)   The  board of adjustment shall not establish a termination date for this use under Section 51A-4.704(a)(1)."
"SEC. 51A-4.205_2_5_2_1_5_9","(ix)   Whenever an overnight general purpose shelter operating on city-owned land in full compliance with all applicable laws is, through no fault of its own, forced to vacate its current location as a result of the direct, positive, and affirmative action of the city, and if the requirements of this subparagraph are met, the shelter shall be permitted to relocate in any nonresidential district for a period of time of one year  without applying for an SUP.  The SUP requirement shall be suspended only if the proposed new building site is located a minimum of 1,000 feet from any building site containing any residential use listed in Section 51A-4.209 except a “college dormitory, fraternity, or sorority house”; and a minimum of 1,000 feet from any building site containing another shelter.  All measurements shall be taken radially between the building sites in question.  In addition, the shelter must obtain a certificate of occupancy and any other required licenses and approvals before it may begin operating.  A shelter that relocates in accordance with this subparagraph shall not acquire any nonconforming rights during the period of suspension, and any investment made in land, buildings, or structures during that period shall be at the complete risk of the shelter that an SUP may not ultimately be granted.  At or before the end of the one-year period, the shelter shall either file an application for an SUP or cease operations.  A shelter that files an application for an SUP in accordance with this subparagraph may remain operating while the application is pending before the city plan commission or city council; however, if the application is denied or withdrawn, the shelter shall cease operations no later than 60 days after the date the final decision is made to deny the application, or the date the application is withdrawn, whichever is applicable."
"SEC. 51A-4.205_3","(3)   Reserved.  (Ord. Nos. 19455; 19786; 19873; 20038; 20493; 20920; 21663; 22139; 24857; 25435; 30890)"
"SEC. 51A-4.206","MISCELLANEOUS USES."
"SEC. 51A-4.206_1","(1)   Attached non-premise sign."
"SEC. 51A-4.206_1_1","(A)   Definition:  A “non-premise sign” as defined in Article VII that is also an “attached sign” as defined in that article."
"SEC. 51A-4.206_1_2","(B)   Districts permitted:"
"SEC. 51A-4.206_1_2_1","(i)   By express authorization in special provision sign districts."
"SEC. 51A-4.206_1_2_2","(ii)   By express authorization and SUP only in planned development districts."
"SEC. 51A-4.206_1_2_3","(iii)   By SUP only in office, retail, CS, industrial, central area, mixed use, and multiple commercial districts."
"SEC. 51A-4.206_1_3","(C)   Required off-street parking:  None."
"SEC. 51A-4.206_1_4","(D)   Required off-street loading:  None."
"SEC. 51A-4.206_1_5","(E)   Additional provisions:"
"SEC. 51A-4.206_1_5_1","(i)   This use must be located in or within one mile of the central business district, and be spaced at least 1,000 feet from all other attached non-premise signs."
"SEC. 51A-4.206_1_5_2","(ii)   The effective area of this use may not exceed 25 percent of the area of the facade to which it is attached, or 672 square feet, whichever is less.  No more than 10 percent of the effective area of this use may contain words, and this use may not contain more than eight words."
"SEC. 51A-4.206_1_5_3","(iii)   An SUP granted for this use must have a time limit of no more than three years, and is not eligible for automatic renewal."
"SEC. 51A-4.206_1_5_4","(iv)   These use regulations cannot be modified in an ordinance establishing or amending regulations governing a planned development district."
"SEC. 51A-4.206_1_5_5","(v)   Subparagraphs (i), (ii), and (iii) do not apply when this use is expressly authorized in a special provision sign district."
"SEC. 51A-4.206_1_5_6","(vi)   No certificate of occupancy is required for this use."
"SEC. 51A-4.206_2","(2)   Carnival or circus (temporary)."
"SEC. 51A-4.206_2_1","(A)   Definition:  A temporary traveling show or exhibition that has no permanent structure or installation."
"SEC. 51A-4.206_2_2","(B)   Districts permitted:  Special authorization by the building official as approved in Resolution No. 65-1854."
"SEC. 51A-4.206_2_3","(C)   Required off-street parking:  25 spaces per acre."
"SEC. 51A-4.206_2_4","(D)   Required off-street loading:  One space."
"SEC. 51A-4.206_2_5","(E)   Additional provisions:"
"SEC. 51A-4.206_2_5_1","(i)   Off-street parking and loading requirements for this use may be satisfied by using existing parking and loading spaces for other uses located within 500 feet of the carnival or circus, or by providing temporary parking spaces that do not strictly comply with the construction and maintenance provisions for off-street parking in this chapter. The operator of this use has the burden of demonstrating to the satisfaction of the building official that the temporary parking and loading spaces:"
"SEC. 51A-4.206_2_5_1_1","(aa)   are  adequately designed to accommodate the parking and loading needs of the use; and"
"SEC. 51A-4.206_2_5_1_2","(bb)   will not adversely affect surrounding uses."
"SEC. 51A-4.206_3","(3)   Detached non-premise sign."
"SEC. 51A-4.206_3_1","(A)   Definition:  A “non-premise sign” as defined in Article VII that is also a “detached sign” as defined in that article."
"SEC. 51A-4.206_3_2","(B)   Districts permitted:  See Section 51A-7.306."
"SEC. 51A-4.206_3_3","(C)   Required off-street parking:  None."
"SEC. 51A-4.206_3_4","(D)   Required off-street loading:  None."
"SEC. 51A-4.206_3_5","(E)   Additional provisions:"
"SEC. 51A-4.206_3_5_1","(i)   Legal and non-conforming detached non-premise signs may be relocated under certain circumstances.  See Section 51A-7.307."
"SEC. 51A-4.206_3_5_2","(ii)   No certificate of occupancy is required for this use."
"SEC. 51A-4.206_4","(4)   Hazardous waste management facility."
"SEC. 51A-4.206_4_1","(A)   Definition:  A facility for which a person is required to obtain a hazardous waste permit from the Texas Water Commission pursuant to the Texas Solid Waste Disposal Act (Chapter 361 of the Texas Health and Safety Code).  The term “hazardous waste permit” means that permit required to be obtained from the Texas Water Commission pursuant to Section 361.082 of that Act for the processing, storage, or disposal of hazardous waste.  In accordance with that Act:"
"SEC. 51A-4.206_4_1_1","(i)   DISPOSAL means the discharging, depositing, injecting, dumping, spilling, leaking, or placing of hazardous waste, whether containerized or uncontainerized, into or on land or water so that the hazardous waste or any constituent thereof may be emitted into the air, discharged into surface water or groundwater, or introduced into the environment in any other manner."
"SEC. 51A-4.206_4_1_2","(ii)   FACILITY means all contiguous land, including structures, appurtenances, and other improvements on the land, used for the processing, storage, or disposal of hazardous waste on the building site."
"SEC. 51A-4.206_4_1_3","(iii)   HAZARDOUS  WASTE means solid waste, as defined by state law, identified or listed as hazardous waste by the administrator of the United States Environmental Protection Agency under the Federal Solid Waste Disposal Act, as amended by the Resource Conservation and Recovery Act of 1976, as amended (42 U.S.C. Section 6901 et seq.)."
"SEC. 51A-4.206_4_1_4","(iv)   PROCESSING means the extraction of materials from or the transfer, volume reduction, conversion to energy, or other separation and preparation of hazardous waste for reuse or disposal.  The term includes the treatment or neutralization of hazardous waste designed to change the physical, chemical, or biological character or composition of a hazardous waste so as to neutralize the waste, recover energy or material from the waste, render the waste nonhazardous or less hazardous, make it safer to transport, store, or dispose of, or render it amenable for recovery or storage, or reduce its volume.  The term does not include activities concerning those materials exempted by the administrator of the United States Environmental Protection Agency under the federal Solid Waste Disposal Act, as amended by the Resource Conservation and Recovery Act of 1976, as amended (42 U.S.C. Section 6901 et seq.), unless the Texas Water Commission or the Texas Department of Health determines that regulation of the activity under the Texas Solid Waste Disposal Act is necessary to protect human health or the environment."
"SEC. 51A-4.206_4_1_5","(v)   STORAGE means the temporary holding of hazardous waste, after which the waste is processed, disposed of, or stored elsewhere.  [Note:  The term “temporary holding” in this definition is subject to interpretation by the Texas Water Commission.]"
"SEC. 51A-4.206_4_2","(B)   Districts permitted:  By right in the IM district when operated as a hazardous waste incinerator; otherwise by right in IR and IM districts."
"SEC. 51A-4.206_4_3","(C)   Required off-street parking:  One space per 1,000 square feet of floor area."
"SEC. 51A-4.206_4_4","(D)   Required off-street loading:"
"SEC. 51A-4.206_4_4_1","SQUARE FEET OF FLOOR AREA IN STRUCTURE","TOTAL REQUIRED SPACES OR BERTHS",
"SEC. 51A-4.206_4_4_1_1","0 to 50,000","NONE",
"SEC. 51A-4.206_4_4_1_2","50,000 to 100,000","2",
"SEC. 51A-4.206_4_4_1_3","Each additional 100,000 or fraction thereof","1 additional",
"SEC. 51A-4.206_4_5","(E)   Additional provisions:"
"SEC. 51A-4.206_4_5_1","(i)   This use must fully comply with all applicable local, state, and federal laws and regulations."
"SEC. 51A-4.206_4_5_2","(ii)   This use must not be located within 1,000 feet of an established residence, church, school, or dedicated public park which is in use at the time the notice of intent to file a hazardous waste permit application is filed with the Texas Water Commission, or if no such notice is filed, at the time the permit application is filed with the commission."
"SEC. 51A-4.206_4_5_3","(iii)   This use shall at all times be considered a separate main use.  This use cannot be an accessory use within the meaning of Section 51A-4.217."
"SEC. 51A-4.206_4_5_4","(iv)   When  operated  as  a hazardous waste incinerator, this use must front on a principal arterial and be located:"
"SEC. 51A-4.206_4_5_4_1","(aa)   on a lot that is no smaller than five acres in size;"
"SEC. 51A-4.206_4_5_4_2","(bb)   at least 200 feet from the lot line;"
"SEC. 51A-4.206_4_5_4_3","(cc)   at least two miles from all lots containing municipal and hazardous waste incinerators;"
"SEC. 51A-4.206_4_5_4_4","(dd)   at least one mile from all lots containing medical/infectious and pathological waste incinerators; and"
"SEC. 51A-4.206_4_5_4_5","(ee)   at least 1,500 feet from all lots containing residential; public or private school; church; public park, playground, or golf course; convalescent or nursing home; medical clinic or ambulatory surgical center; and hospital uses."
"SEC. 51A-4.206_4_5_5","(v)   No outside storage is permitted in conjunction with this use when it is operated as a hazardous waste incinerator."
"SEC. 51A-4.206_4_5_6","(vi)   In the event of a conflict between these use regulations and any other provision in this chapter, these use regulations control."
"SEC. 51A-4.206_5","(5)   Placement of fill material."
"SEC. 51A-4.206_5_1","(A)   Definition:  The placement or deposit of fill material, which is composed of nonhazardous earth material.  This does not include industrial or municipal waste as defined in Chapter 18 of the Dallas City Code, as amended or solid waste as defined in 51A-2.102 of the Dallas Development Code, as amended.  For the purposes of this paragraph:"
"SEC. 51A-4.206_5_1_1","(i)   Hazardous earth material means: earth material containing hazardous material, as defined in Title 49 of the Code of Federal Regulations."
"SEC. 51A-4.206_5_2","(B)   Districts permitted: Except as otherwise provided in this paragraph, by SUP in all districts."
"SEC. 51A-4.206_5_3","(C)   Required off-street parking:  None."
"SEC. 51A-4.206_5_4","(D)   Required off-street loading:  None."
"SEC. 51A-4.206_5_5","(E)   Additional provisions:"
"SEC. 51A-4.206_5_5_1","(i)   In addition to the findings required by Section 51A-4.219 of this chapter, a specific use permit may not be granted for this use except upon a finding that the placement of fill material:"
"SEC. 51A-4.206_5_5_1_1","(aa)   will not adversely affect surrounding uses;"
"SEC. 51A-4.206_5_5_1_2","(bb)   will be conducted in a manner which eliminates unnecessary dust, noise and odor;"
"SEC. 51A-4.206_5_5_1_3","(cc)   will not damage any public improvement or public infrastructure as a result of the filling operation;"
"SEC. 51A-4.206_5_5_1_4","(dd)   will not be placed in a flood plain, escarpment or geologically similar area unless authorized in accordance with the Dallas City Code;"
"SEC. 51A-4.206_5_5_1_5","(ee)   will not alter drainage of the property that adversely affects the site or adjacent properties;"
"SEC. 51A-4.206_5_5_1_6","(ff)   will be accomplished with safe and adequate ingress and egress to the site; and"
"SEC. 51A-4.206_5_5_1_7","(gg)   will not damage or destroy any protected trees during the filling operation unless mitigation measures are provided in accordance with Article X of the Dallas Development Code."
"SEC. 51A-4.206_5_5_2","(ii)   Automatic renewal.  A specific use permit granted for this use is not eligible for automatic renewal."
"SEC. 51A-4.206_5_5_3","(iii)   Exemptions from the specific use permit requirement.  Placement of fill material is permitted by right in all districts if it:"
"SEC. 51A-4.206_5_5_3_1","(aa)   is incidental to on-site filling operations necessary to the development of a subdivision pursuant to an approved plat and a private development contract executed with the city;"
"SEC. 51A-4.206_5_5_3_2","(bb)   is for the site where the filling is being done and in connection with one of the following approved permits:  permit for construction, fill permit, escarpment permit, excavation permit, or landscape permit;"
"SEC. 51A-4.206_5_5_3_3","(cc)   is incidental to on-site filling operations necessary for governmental or utility construction  projects such as streets, alleys, drainage, gas, electrical, water, cable, and telephone facilities, and similar projects;"
"SEC. 51A-4.206_5_5_3_4","(dd)   is incidental to on-site filling operations necessary to the construction of paving for parking areas and similar activities consistent with the allowed land use; or"
"SEC. 51A-4.206_5_5_3_5","(ee)   does not exceed five truck loads or 50 cubic yards of fill material, whichever is less, during any 12 month period.  For purposes of this provision, a truck is defined as a truck-tractor, road tractor, semi-trailer, trailer or truck with a rated capacity in excess of one and  one-half tons according to the manufacturer’s classification."
"SEC. 51A-4.206_5_5_3_5_1","Note:  If the placement of fill material exceeds the level stated above in provision (E)(iii)(ee) and does not qualify for an exemption, the operator of the use must file an application for a specific use permit."
"SEC. 51A-4.206_5_5_4","(iv)   Operations plan.  An applicant shall submit to the director of sustainable development and construction an operations plan which includes:"
"SEC. 51A-4.206_5_5_4_1","(aa)   hours of operation;"
"SEC. 51A-4.206_5_5_4_2","(bb)   location and depth of fill;"
"SEC. 51A-4.206_5_5_4_3","(cc)   fences or any other barriers necessary for safety and screening;"
"SEC. 51A-4.206_5_5_4_4","(dd)   drainage and erosion control measures, if required;"
"SEC. 51A-4.206_5_5_4_5","(ee)   means for protection of trees;"
"SEC. 51A-4.206_5_5_4_6","(ff)   truck routes to be used (usage of truck routes must be in compliance with Article X of Chapter 28 of the Dallas City Code);"
"SEC. 51A-4.206_5_5_4_7","(gg)   the length of time necessary to complete the filling;"
"SEC. 51A-4.206_5_5_4_8","(hh)   sufficient ingress and egress to and from the site; and"
"SEC. 51A-4.206_5_5_4_9","(ii)   any other information the director determines is reasonably necessary for a complete review of the proposed filling operations."
"SEC. 51A-4.206_5_5_5","(v)   Illegally  deposited material.  Any material illegally deposited in the placement of fill material must be removed within 60 days after notice from the director of the Department of Streets, Sanitation and Code Enforcement."
"SEC. 51A-4.206_6","(6)   Temporary construction or sales office."
"SEC. 51A-4.206_6_1","(A)   Definition:  A facility temporarily used as a construction or sales office."
"SEC. 51A-4.206_6_2","(B)   Districts permitted:  By right in all residential and nonresidential districts except the P(A) district."
"SEC. 51A-4.206_6_3","(C)   Required off-street parking:  None."
"SEC. 51A-4.206_6_4","(D)   Required off-street loading:  None."
"SEC. 51A-4.206_6_5","(E)   Additional provisions:"
"SEC. 51A-4.206_6_5_1","(i)   A temporary construction or sales office must be located on a platted lot or on a site that is part of a preliminary plat approved by the commission."
"SEC. 51A-4.206_6_5_2","(ii)   The building official shall issue a temporary certificate of occupancy for a period of one year for a temporary construction or sales office. The building official may grant up to four extensions of six months each to the certificate of occupancy for a construction office if the builder maintains active or continuous construction on the site or within the subdivision, and for a sales office if a minimum of ten lots in the subdivision are unsold."
"SEC. 51A-4.206_6_5_3","(iii)   A temporary construction or sales office may not be located in another subdivision or used for construction or sales in another subdivision.  (Ord. Nos. 19455; 19786; 20478; 20493; 21002; 22996; 23239; 24232; 25047; 28073; 30890)"
"SEC. 51A-4.207","OFFICE USES."
"SEC. 51A-4.207_1","(1)   Alternative financial establishment."
"SEC. 51A-4.207_1_1","(A)   Definitions:  In this paragraph:"
"SEC. 51A-4.207_1_1_1","(i)   ALTERNATIVE FINANCIAL ESTABLISHMENT means a car title loan business or money services business.  An alternative financial establishment does not include state or federally chartered banks, community development financial institutions, savings and loans, credit unions, or regulated lenders licensed in accordance with Chapter 342 of the Texas Finance Code.  If a regulated lender licensed in accordance with Chapter 342 of the Texas Finance Code also offers services as a credit access business under Chapter 393 of the Texas Finance Code, that business is an alternative financial establishment."
"SEC. 51A-4.207_1_1_2","(ii)   CAR TITLE LOAN BUSINESS means an establishment that makes small, short-term consumer loans secured by a title to a motor vehicle."
"SEC. 51A-4.207_1_1_3","(iii)   MONEY SERVICES BUSI- NESS means a business that provides or assists a consumer in obtaining a payday cash advance, payroll advance, short-term cash loan, short term cash advance, instant payday cash advance, short-term money loan services, or similar services to individuals for a specified fee."
"SEC. 51A-4.207_1_2","(B)   Districts permitted:  By SUP only in all nonresidential districts except the NO(A), NS(A), MU-1, MU-1(SAH), UC-1, and P(A) districts."
"SEC. 51A-4.207_1_3","(C)   Required off-street parking:  One space per 333 square feet of floor area."
"SEC. 51A-4.207_1_4","(D)   Required off-street loading:"
"SEC. 51A-4.207_1_4_1","SQUARE FEET OF FLOOR AREA IN STRUCTURE","TOTAL REQUIRED SPACES OR BERTHS",
"SEC. 51A-4.207_1_4_1_1","0 to 50,000","NONE",
"SEC. 51A-4.207_1_4_1_2","50,000 to 150,000","1",
"SEC. 51A-4.207_1_4_1_3","Each additional 100,000 or fraction thereof","1 additional",
"SEC. 51A-4.207_1_5","(E)   Additional provisions:"
"SEC. 51A-4.207_1_5_1","(i)   No alternative financial establishment may be located within 1,500 feet, measured from property line to property line, of any other alternative financial establishment."
"SEC. 51A-4.207_1_5_2","(ii)   No alternative financial establishment may be located within 300 feet, measured from property line to property line, of a lot in a residential district."
"SEC. 51A-4.207_1_5_3","(iii)   An alternative financial establishment may only be a main use that requires a specific use permit and a certificate of occupancy.  An alternative financial establishment may not be an accessory use within the meaning of Section 51A-4.217."
"SEC. 51A-4.207_2","(2)   Financial institution without drive-in window."
"SEC. 51A-4.207_2_1","(A)   Definition: A facility for the extension of credit and the custody, loan, or exchange of money which does not provide drive-in window service for customers.  A financial institution without drive-in window includes regulated lenders licensed in accordance with Chapter 342 of the Texas Finance Code, but does not include lenders that also offer any services as credit access businesses under Chapter 393 of the Texas Finance Code."
"SEC. 51A-4.207_2_2","(B)   Districts permitted:  By right in all nonresidential districts except the P(A) district."
"SEC. 51A-4.207_2_3","(C)   Required off-street parking:  One space per 333 square feet of floor area."
"SEC. 51A-4.207_2_4","(D)   Required off-street loading:"
"SEC. 51A-4.207_2_4_1","SQUARE FEET OF FLOOR AREA IN STRUCTURE","TOTAL REQUIRED SPACES OR BERTHS",
"SEC. 51A-4.207_2_4_1_1","0 to 50,000","NONE",
"SEC. 51A-4.207_2_4_1_2","50,000 to 150,000","1",
"SEC. 51A-4.207_2_4_1_3","Each additional 100,000 or fraction thereof","1 additional",
"SEC. 51A-4.207_3","(3)   Financial institution with drive-in window."
"SEC. 51A-4.207_3_1","(A)   Definition: A facility for the extension of credit and the custody, loan, or exchange of money which provides drive-in window service for customers in motor vehicles.  A financial institution with drive-in window includes regulated lenders licensed in accordance with Chapter 342 of the Texas Finance Code, but does not include lenders that also offer any services as credit access businesses under Chapter 393 of the Texas Finance Code."
"SEC. 51A-4.207_3_2","(B)   Districts permitted:  By right in MO(A), GO(A), CR, RR, CS, industrial, central area, mixed use, and multiple commercial districts.  By SUP only in LO(A) districts. DIR required in MO(A), GO(A), CR, RR, mixed use, central area, and multiple commercial districts.  RAR required in CS and industrial districts."
"SEC. 51A-4.207_3_3","(C)   Required off-street parking: One space per 333 square feet of floor area.  See the additional provisions [Subparagraph (E)] for off-street stacking requirements."
"SEC. 51A-4.207_3_4","(D)   Required off-street loading:"
"SEC. 51A-4.207_3_4_1","SQUARE FEET OF FLOOR AREA IN STRUCTURE","TOTAL REQUIRED SPACES OR BERTHS",
"SEC. 51A-4.207_3_4_1_1","0 to 50,000","NONE",
"SEC. 51A-4.207_3_4_1_2","50,000 to 150,000","1",
"SEC. 51A-4.207_3_4_1_3","Each additional 100,000 or fraction thereof","1 additional",
"SEC. 51A-4.207_3_5","(E)   Additional provisions:"
"SEC. 51A-4.207_3_5_1","(i)   The following off-street stacking requirements apply to this use (See Section 51A-4.304 for more information regarding off-street stacking spaces generally):"
"SEC. 51A-4.207_3_5_1_1","(aa)   The total number of stacking spaces required for teller windows or stations is as follows:"
"SEC. 51A-4.207_3_5_1_1_1","NO. OF TELLER WINDOWS OR STATIONS","TOTAL NUMBER OF STACKING SPACES REQUIRED",
"SEC. 51A-4.207_3_5_1_1_1_1","1","5",
"SEC. 51A-4.207_3_5_1_1_1_2","2","10",
"SEC. 51A-4.207_3_5_1_1_1_3","3","15",
"SEC. 51A-4.207_3_5_1_1_1_4","4","18",
"SEC. 51A-4.207_3_5_1_1_1_5","Each additional teller window or station","3 additional",
"SEC. 51A-4.207_3_5_1_2","(bb)   For  purposes  of Subparagraph (aa), the term “teller window or station” means a location where customers in motor vehicles transact business with an employee of the financial institution by deal drawer or through the use of a pneumatic tube system or equivalent."
"SEC. 51A-4.207_3_5_1_3","(cc)   Each  unmanned transaction station must have a minimum of two stacking spaces.  For purposes of this subparagraph, the term “unmanned transaction station” means a location where customers in motor vehicles transact business with a machine."
"SEC. 51A-4.207_4","(4)   Medical clinic or ambulatory surgical center."
"SEC. 51A-4.207_4_1","(A)   Definition:  A facility for examining, consulting with, and treating patients with medical, dental, or optical problems on an out-patient basis."
"SEC. 51A-4.207_4_2","(B)   Districts permitted:  By right in all nonresidential districts except the P(A) district."
"SEC. 51A-4.207_4_3","(C)   Required off-street parking: One space per 200 square feet of floor area."
"SEC. 51A-4.207_4_4","(D)   Required off-street loading:"
"SEC. 51A-4.207_4_4_1","SQUARE FEET OF FLOOR AREA IN STRUCTURE","TOTAL REQUIRED SPACES OR BERTHS",
"SEC. 51A-4.207_4_4_1_1","0 to 50,000","NONE",
"SEC. 51A-4.207_4_4_1_2","50,000 to 150,000","1",
"SEC. 51A-4.207_4_4_1_3","Each additional 100,000 or fraction thereof","1 additional",
"SEC. 51A-4.207_4_5","(E)   Additional provisions:"
"SEC. 51A-4.207_4_5_1","(i)   Offices and laboratories are permitted as accessory uses."
"SEC. 51A-4.207_5","(5)   Office."
"SEC. 51A-4.207_5_1","(A)   Definition:  A place for the regular transaction of business."
"SEC. 51A-4.207_5_2","(B)   Districts permitted:  By right in all nonresidential districts except the P(A) district."
"SEC. 51A-4.207_5_3","(C)   Required off-street parking:  One space per 333 square feet of floor area."
"SEC. 51A-4.207_5_4","(D)   Required off-street loading:"
"SEC. 51A-4.207_5_4_1","SQUARE FEET OF FLOOR AREA IN STRUCTURE","TOTAL REQUIRED SPACES OR BERTHS",
"SEC. 51A-4.207_5_4_1_1","0 to 50,000","NONE",
"SEC. 51A-4.207_5_4_1_2","50,000 to 150,000","1",
"SEC. 51A-4.207_5_4_1_3","Each additional 100,000 or fraction thereof","1 additional",
"SEC. 51A-4.207_5_5","(E)   Additional provisions:"
"SEC. 51A-4.207_5_5_1","(i)   Retail sales, the transfer of manufactured goods, or the storage of commodities is not permitted except as a limited accessory use.  (Ord. Nos. 19455; 19786; 19806; 20493; 21001; 28214; 29208; 29589; 30890)"
"SEC. 51A-4.208","RECREATION USES."
"SEC. 51A-4.208_1","(1)   Country club with private membership."
"SEC. 51A-4.208_1_1","(A)   Definition:  A private recreational club containing a golf course and a club house that is available only to the country club membership and their guests."
"SEC. 51A-4.208_1_2","(B)   Districts permitted:  By right in CH, multifamily, MH(A), and all nonresidential districts except the P(A), and urban corridor districts. By SUP only in A(A), single family, duplex, and townhouse districts. RAR required in CH, multifamily, and MH(A) districts."
"SEC. 51A-4.208_1_3","(C)   Required off-street parking: If an SUP is required for this use, the off-street parking requirement may be established by the ordinance granting the SUP, otherwise three spaces for each game court, one space for each additional 150 square feet of floor area, and five spaces for each golf course green."
"SEC. 51A-4.208_1_4","(D)   Required off-street loading:  None."
"SEC. 51A-4.208_1_5","(E)   Additional provisions:"
"SEC. 51A-4.208_1_5_1","(i)   This use may contain a private bar, dining room, a swimming pool, and tennis courts and similar services and recreational facilities."
"SEC. 51A-4.208_2","(2)   Private recreation center, club, or area."
"SEC. 51A-4.208_2_1","(A)   Definition:  An area providing private recreational facilities such as playgrounds, parks, game courts, swimming pools, and playing fields."
"SEC. 51A-4.208_2_2","(B)   Districts permitted:  By right in GO(A), CR, RR, CS, industrial, central area, mixed use, multiple commercial, UC-2 and UC-3 districts. By SUP only in all residential districts except MH(A), and in NO(A), LO(A), MO(A), and NS(A) districts."
"SEC. 51A-4.208_2_3","(C)   Required off-street parking:  If an SUP is required for this use, the off-street parking requirement may be established by the ordinance granting the SUP, otherwise three spaces for each game court and one space for each additional 150 square feet of floor area."
"SEC. 51A-4.208_2_4","(D)   Required off-street loading:  None."
"SEC. 51A-4.208_3","(3)   Public park, playground, or golf course."
"SEC. 51A-4.208_3_1","(A)   Definition: Land planned, developed, or used for active or passive recreational use by the public that is owned or operated by a public agency for those purposes."
"SEC. 51A-4.208_3_2","(B)   Districts permitted:  By right in all residential and nonresidential districts except the P(A) district. DIR required in urban corridor districts."
"SEC. 51A-4.208_3_3","(C)   Required off-street parking:  None."
"SEC. 51A-4.208_3_4","(D)   Required off-street loading:  None."
"SEC. 51A-4.208_3_5","(E)   Additional provisions."
"SEC. 51A-4.208_3_5_1","(i)   Lighting standards for this use for facilities other than parking may:"
"SEC. 51A-4.208_3_5_1_1","(aa)   be built to any height below the residential proximity slope; or"
"SEC. 51A-4.208_3_5_1_2","(bb)   project above the residential proximity slope to a height not to exceed  40 feet.  This provision is an exception to the maximum structure height that would otherwise apply in the zoning district."
"SEC. 51A-4.208_3_5_2","(ii)   Lighting standards for this use for parking facilities must not exceed 20 feet in height."
"SEC. 51A-4.208_3_5_3","(iii)   Spillover  light  on neighboring residential lots must not exceed 0.1 footcandle measured at a point five feet inside the residential lot line and five feet above the ground surface."
"SEC. 51A-4.208_3_5_4","(iv)   The board may grant a special exception to the height restrictions applicable to lighting standards for this use upon making a special finding from the evidence presented that:"
"SEC. 51A-4.208_3_5_4_1","(aa)   strict compliance with those restrictions will unreasonably burden the use of the property; and"
"SEC. 51A-4.208_3_5_4_2","(bb)   the special exception will not adversely affect neighboring property.  The board shall not grant a special exception to the spillover light restriction in Subparagraph (iii)."
"SEC. 51A-4.208_3_5_5","(v)   The heights of nonconforming lighting standards for this use may be increased by up to 10 percent without board approval, provided that the spillover light restriction in Subparagraph (iii) is complied with.  The cumulative additional height authorized by this subparagraph is 10 percent of the height of the lighting standard at the time it became nonconforming.  (Ord. Nos. 19455; 19786; 20344; 20384; 20493; 24718; 27183; 28803; 30890)"
"SEC. 51A-4.209","RESIDENTIAL USES."
"SEC. 51A-4.209_1","(a)   General provisions.  Notwithstanding any other provision in this chapter, a facility that meets all of the requirements of Article 1011n, V.T.C.A., may locate in any residential zone or district in the city as a matter of right.  Unless otherwise directed by the city attorney, the building official and any other city officer or employee charged with enforcement of this chapter shall construe Article 1011n by substituting Congress’ definition of a handicapped person in the Fair Housing Amendments Act of 1988, as amended, for the state's definition of “disabled person” in that article."
"SEC. 51A-4.209_2","(b)   Specific uses."
"SEC. 51A-4.209_2_1","(1)   College dormitory, fraternity, or sorority house."
"SEC. 51A-4.209_2_1_1","(A)   Definition:  A college resident hall or a facility for housing a social or service organization of college students."
"SEC. 51A-4.209_2_1_2","(B)   Districts permitted:  By right in A(A), multifamily, MH(A), LO(A), MO(A), GO(A), CR, RR, CS, central area, mixed use, and multiple commercial districts. By SUP only in NO(A), NS(A), and urban corridor districts."
"SEC. 51A-4.209_2_1_3","(C)   Required off-street parking:  One space for each sleeping room."
"SEC. 51A-4.209_2_1_4","(D)   Required off-street loading:  One space."
"SEC. 51A-4.209_2_2","(2)   Duplex."
"SEC. 51A-4.209_2_2_1","(A)   Definition:  Two dwelling units located on a lot."
"SEC. 51A-4.209_2_2_2","(B)   Districts permitted:  By right in duplex, townhouse, CH, MF-1(A), MF-1(SAH), MF-2(A), MF-2(SAH), central area, and mixed use districts.  By right as a restricted component of a building in the GO(A) district.  [See Section 51A-4.121(d).]"
"SEC. 51A-4.209_2_2_3","(C)   Required off-street parking:  Two spaces per dwelling unit."
"SEC. 51A-4.209_2_2_4","(D)   Required off-street loading:  None."
"SEC. 51A-4.209_2_2_5","(E)   Additional provisions:"
"SEC. 51A-4.209_2_2_5_1","(i)   Only one main building may be placed on a building site under this use."
"SEC. 51A-4.209_2_2_5_2","(ii)   In a duplex district, a lot for a duplex use may be supplied by not more than one electrical utility service and metered by not more than two electrical meters. The board of adjustment may grant a special exception to authorize more than one electrical utility service or more than two electrical meters on a lot for a duplex use in a duplex district when, in the opinion of the board, the special exception will:"
"SEC. 51A-4.209_2_2_5_2_1","(aa)   not be contrary to the public interest;"
"SEC. 51A-4.209_2_2_5_2_2","(bb)   not adversely affect neighboring properties; and"
"SEC. 51A-4.209_2_2_5_2_3","(cc) not be used to conduct a use not permitted in the district where the building site is located."
