Structure, Text
"SEC. 51A-8.510_2","(b)   A CUD must comply with the maximum lot coverage or density requirements for the district in which it is located. For purposes of calculating maximum lot coverage in a CUD, the calculation is made using either the actual size of the lot or the minimum lot area specified for the zoning district in which the lot is located, whichever is greater."
"SEC. 51A-8.510_3","(c)   The minimum lot area of any lot within the CUD may be reduced by an amount not to exceed 25 percent of the minimum lot area for the zoning district in which the CUD is located. Any reduction in minimum lot area must be compensated proportionally on a square foot for square foot basis by the establishment of permanent community open space to serve the property being platted. If five percent or more of the community open space is unimproved and in a flood plain (as defined in Article V), the minimum lot area may be reduced by up to 30 percent."
"SEC. 51A-8.510_4","(d)   Front yard, side yard, and rear yard requirements may be uniformly reduced on all lots and must establish a uniform pattern within the boundaries of the property being platted. The reduction in front yard, side yard, and rear yard must not exceed the total percentage reduction of lot area within the boundaries of the property being platted."
"SEC. 51A-8.510_5","(e)   The CUD must not be used to increase the number of lots which could normally be accommodated by the size of the site."
"SEC. 51A-8.510_6","(f)   The CUD provisions are not applicable to property located in a planned development district."
"SEC. 51A-8.510_7","(g)   Open space provided in a CUD must be approved as appropriate for its intended purpose by the director and the chief planning officer. The open space area must be within 1320 feet, measured radially, of any residential lot that is reduced in size in accordance with Subsection (c) of this section."
"SEC. 51A-8.510_7_1","(1)   Unimproved open space:"
"SEC. 51A-8.510_7_1_1","(A)   may extend into floodway easements or floodway management areas;"
"SEC. 51A-8.510_7_1_2","(B)   must be indicated on the plat with a prohibition of structures and parking areas; and"
"SEC. 51A-8.510_7_1_3","(C)   must have a minimum of 10,000 square feet."
"SEC. 51A-8.510_7_2","(2)   Improved open space:"
"SEC. 51A-8.510_7_2_1","(A)   must not extend into floodway easements or floodway management areas unless the proposed improvements are in compliance with Division 51A-5.100 of this chapter; and"
"SEC. 51A-8.510_7_2_2","(B)   must be developed in accordance with a site plan approved by the city council after recommendation by the commission. The site plan must include the location and dimensions of all improvements and structures planned for the open space."
"SEC. 51A-8.510_8","(h)   A maintenance agreement for the open space area must be provided in a community unit development. The agreement must be approved as to form by the city attorney and executed by the owner(s) or homeowners’ association.  (Ord. Nos. 20092; 22053; 22150; 23384; 25047; 28073; 29478)"
"SEC. 51A-8.511","CONSERVATION EASEMENT."
"SEC. 51A-8.511_1","(a)   The owner of the property to be platted may provide an easement on all or part of the property to conserve trees and other natural features, subject to acceptance by the city, to the city or jointly to the city and a nonprofit association dedicated to the conservation of land. Before the city may consider accepting the easement, or consider approving the acceptance of an easement with a nonprofit association as the joint grantee of a conservation easement, the owner shall provide the building official with a list of the protected trees by name (both common and scientific) and caliper or an estimate thereof calculated and documented in a manner approved by the city arborist, written consent by any lienholder of the property to subordination of the lienholder’s interest to the conservation easement area, and a preservation strategy for the easement. The grantee of a conservation easement, if not the city, should be an eligible grantee such that the grantor will have the option of receiving a property tax benefit on the assessed value of the conservation easement area. The conservation easement area should be accessible to the public for walking, upon trails if the area exceeds 30 acres, unless this activity poses a risk to endangered species."
"SEC. 51A-8.511_2","(b)   The easement must be approved by the building official and approved as to form by the city attorney."
"SEC. 51A-8.511_3","(c)   The owner may offer a conservation easement to the city through the city arborist, or to a nonprofit association approved by the city (a list of such associations may be obtained from the city arborist).  (Ord. Nos. 22053; 23384; 24843)"
"SEC. 51A-8.512","SHARED ACCESS DEVELOPMENT."
"SEC. 51A-8.512_1","See Section 51A-4.411 for regulations concerning shared access developments.  (Ord. 26333)"
"SEC. 51A-8.601","GENERAL STANDARDS."
"SEC. 51A-8.601_1","(a)   Infrastructure design and construction for water and wastewater mains must comply with Chapter 49 of the Dallas City Code, as amended, and all other applicable requirements of the water utilities department. All other infrastructure design and construction must comply with this section."
"SEC. 51A-8.601_2","(b)   All street paving, storm drainage, bridge, and culvert design and construction must conform to the standards, criteria, and requirements of the following, as they may from time to time be amended by those responsible for their promulgation, except that the design criteria in effect on the date the commission approves the preliminary plat must be used to design the infrastructure."
"SEC. 51A-8.601_2_1","(1)   The Thoroughfare Plan for the city of Dallas."
"SEC. 51A-8.601_2_2","(2)   The Central Business District Streets and Vehicular Circulation Plan."
"SEC. 51A-8.601_2_3","(3)   The Long Range Physical Plan for Parks and Recreational Facilities."
"SEC. 51A-8.601_2_4","(4)   The Paving Design Manual of the department of public works."
"SEC. 51A-8.601_2_5","(5)   The storm drainage policy of the city of Dallas."
"SEC. 51A-8.601_2_6","(6)   The Drainage Design Manual of the department of public works."
"SEC. 51A-8.601_2_7","(7)   The Plan Development Checklist of the department."
"SEC. 51A-8.601_2_8","(8)   The Standard Construction Details of the department of public works."
"SEC. 51A-8.601_2_9","(9)   The Texas Uniform Traffic Control Device Manual."
"SEC. 51A-8.601_2_10","(10)   The Dallas Central Business District Pedestrian Facilities Plan."
"SEC. 51A-8.601_2_11","(11)   The 1985 Dallas Bike Plan."
"SEC. 51A-8.601_2_12","(12)   The City of Dallas Planning Policies."
"SEC. 51A-8.601_2_13","(13)   All other codes and ordinances of the city of Dallas."
"SEC. 51A-8.601_3","(c)   If the infrastructure construction is not included in a city-approved private development contract within two years from the preliminary plat approval date, then the infrastructure must be redesigned using the most current criteria.  (Ord. Nos. 20092; 21186; 23384; 25047; 28073; 28424; 30239; 30654)"
"SEC. 51A-8.602","DEDICATIONS."
"SEC. 51A-8.602_1","(a)   Generally.  The owner of the property to be platted must provide an easement or fee simple dedication of all property needed for the construction of streets, thoroughfares, alleys, sidewalks, storm drainage facilities, floodways, water mains, wastewater mains and other utilities, and any other property necessary to serve the plat and to implement the requirements of this article. Dedications shown on plats are irrevocable offers to dedicate the property shown. Once the offer to dedicate is made, it may be accepted by an action by the city council, by acceptance of the improvements in the dedicated areas for the purposes intended, or by actual use by the city. No improvements may be accepted until they are constructed according to the approved plans, details, and specifications, and the final plat is filed for record in the office of the county clerk of the county in which the property is located."
"SEC. 51A-8.602_2","(b)   Apportionment of exactions. See Section 51A-1.109 for regulations and procedures concerning apportionment of exactions."
"SEC. 51A-8.602_3","(c)   Streets."
"SEC. 51A-8.602_3_1","(1)   The percentage of right-of-way dedication required for streets is as follows:"
"SEC. 51A-8.602_3_1_1","(A)   When the full right-of-way width of a street is contained within the boundaries of a proposed plat, the entire required right-of-way contained within the boundaries of the plat must be dedicated."
"SEC. 51A-8.602_3_1_2","(B)   When a thoroughfare is along the perimeter of a proposed plat, sufficient right-of-way must be dedicated to provide one-half of the thoroughfare plan requirement, measured from the centerline of the existing right-of-way or, if there is no existing right-of-way, the proposed right-of-way as determined by the director and the chief planning officer. If the property on the side of the thoroughfare opposite the property to be platted is railroad right-of-way or a utility or floodway easement, or if some physical or topographical condition makes the property on that side of the street undesirable for street right-of-way, the commission may require a correspondingly greater dedication."
"SEC. 51A-8.602_3_1_3","(C)   When a thoroughfare has a city council approved detailed alignment, all right-of-way falling within the approved alignment and within the boundaries of the proposed plat must be dedicated."
"SEC. 51A-8.602_3_1_4","(D)   If substandard right-of-way exists for an existing perimeter thoroughfare based on the thoroughfare plan requirements, and the plat includes property on both sides of the existing thoroughfare, sufficient right-of-way must be dedicated to meet the entire right-of-way requirement."
"SEC. 51A-8.602_3_1_5","(E)   When substandard right-of-way exists based on this article for a perimeter minor street, sufficient right-of-way must be dedicated to meet one-half of the entire right-of-way width requirement."
"SEC. 51A-8.602_3_1_6","(F)   When no right-of-way exists and a minor street is proposed, whether perimeter or contained within the boundaries of the proposed plat, the full right-of-way width must be dedicated."
"SEC. 51A-8.602_3_2","(2)   The amount of right-of-way, pavement width, and minimum centerline radius for all minor streets must be provided in accordance with the chart in Section 51A-8.604."
"SEC. 51A-8.602_3_3","(3)   When property has been previously platted and improvements have been constructed, accepted, and used, the commission may waive the requirements for additional right-of-way for existing streets if:"
"SEC. 51A-8.602_3_3_1","(A)   no realignment of any minor street is proposed;"
"SEC. 51A-8.602_3_3_2","(B)   no change in zoning classification is proposed;"
"SEC. 51A-8.602_3_3_3","(C)   the street has been improved with the required number of lanes, and the full right-of-way standard is not warranted by expected traffic volumes, property access requirements, truck, bus, and taxi loading, or pedestrian use;"
"SEC. 51A-8.602_3_3_4","(D)   the director and the chief planning officer recommend the waiver; and"
"SEC. 51A-8.602_3_3_5","(E)   the commission finds that the area is a redeveloping area."
"SEC. 51A-8.602_4","(d)   Corner clips and sight easements."
"SEC. 51A-8.602_4_1","(1)   Corner clips must be dedicated at all intersections by means of a street easement. The minimum size for the corner clip is that of a triangle with the legs along the edges of the street rights-of-way equaling 10 feet. A larger or smaller corner clip may be required where conditions exist that restrict the ability of the city to provide an adequate turning radius, or to maintain public appurtenances within the area of the corner clip."
"SEC. 51A-8.602_4_2","(2)   Sight easements must be provided if required by the Paving Design Manual of the department of public works."
"SEC. 51A-8.602_5","(e)   Alley sight easements.  Alley sight easements must be granted at the intersection of any alley with a street. The size of the sight easement is that of a triangle with legs along the property lines equaling 15 feet."
"SEC. 51A-8.602_6","(f)   Utilities and drainage easements.  Easements necessary for poles, wires, conduits, wastewater, gas, water, telephone, electric power, storm drainage, and any other utilities needed to serve the property being platted must be granted. All easements must comply with the following standards:"
"SEC. 51A-8.602_6_1","(1)   Unless the grantee of an easement gives express written approval, no structures, fences, trees, shrubs or any other improvement may be placed in, on, above, over, or across the easement. An exception to this rule is that paving for parking, walkways, and driveways may be constructed over or across utility or drainage easements unless such construction is specifically prohibited by the plat or easement instrument."
"SEC. 51A-8.602_6_2","(2)   Any structures, fences, trees, shrubs, or other improvements, including paving, exist at the pleasure of the grantee. The owner of the subservient estate is liable for the full cost for any adjustments, relocations, restorations, replacements, or reconstruction to any item placed within the easement other than the utilities. The grantee has no responsibility for any destruction or damage to items other than utilities placed within the easement. Grantees of easements have the right of ingress and egress to their respective easements for the purposes of constructing, inspecting, and maintaining their improvements."
"SEC. 51A-8.602_6_3","(3)   If alleys are not provided, rear lot drainage easements and facilities may be required to prevent cross-lot drainage."
"SEC. 51A-8.602_7","(g)   Floodways.  Floodway management areas and floodway easements must be dedicated or granted in accordance with Section 51A-8.611 .  (Ord. Nos. 20092; 21186; 23384; 24843; 24859; 25047; 26530; 28073; 28424; 29478; 30239 ; 30654 )"
"SEC. 51A-8.603","CONSTRUCTION REQUIRED."
"SEC. 51A-8.603_1","(a)   All public and private streets and alleys within or along the perimeter of the proposed plat must be improved to the standards of this article."
"SEC. 51A-8.603_2","(b)   Storm drainage improvements, bridges, and culverts must be provided as needed to serve the subdivision in accordance with this article."
"SEC. 51A-8.603_3","(c)   Sidewalks must be provided in accordance with Section 51A-8.606 of this article."
"SEC. 51A-8.603_4","(d)   Median openings, extra lanes, and driveways must be provided in accordance with Section 51A-8.607 of this article."
"SEC. 51A-8.603_5","(e)   Street appurtenances must be provided in accordance with Section 51A-8.608 of this article."
"SEC. 51A-8.603_6","(f)   Railroad crossing facilities must be provided in accordance with Section 51A-8.609 of this article."
"SEC. 51A-8.603_7","(g)   Utility facilities must be provided in accordance with Section 51A-8.610 of this article."
"SEC. 51A-8.603_8","(h)   Monumentation must be provided in accordance with Section 51A-8.617 of this article.  (Ord. Nos. 20092; 23384)"
"SEC. 51A-8.604","STREET ENGINEERING DESIGN AND CONSTRUCTION."
"SEC. 51A-8.604_1","(a)   Generally.  Streets, whether dedicated to the public use or privately owned, must be designed in accordance with the Paving Design Manual of the department of public works. The geometrics of streets must be designed to provide appropriate access for passenger, delivery, emergency, and maintenance vehicles."
"SEC. 51A-8.604_2","(b)   Street construction required."
"SEC. 51A-8.604_2_1","(1)   Within the boundaries of the proposed plat, the owner must construct all thoroughfares, minor streets, and alleys shown on the proposed plat."
"SEC. 51A-8.604_2_2","(2)   When a minor street is along the perimeter of the proposed plat and the street is not improved with an approved all weather paving material to a width of 20 feet, the owner must improve the street to that standard along the length of the proposed plat."
"SEC. 51A-8.604_2_3","(3)   When a thoroughfare is along the perimeter of the proposed plat for 1000 feet or more, the owner must construct thoroughfare, sidewalk, and storm drainage improvements to complete one-half of the thoroughfare requirements along the entire length of the plat, adjusted for any participation in the construction under Section 51A-8.614."
"SEC. 51A-8.604_3","(c)   Minor street criteria.  If additional right-of-way for a minor street has been waived by the commission in accordance with Section 51A-8.602(c)(3), the amount of street construction required for the streets on which the requirements have been waived is determined by the director of sustainable development and construction. Additional street construction may be required, if necessary, based on the existing condition or width of the streets, and if warranted by the expected traffic volumes, property access requirements, or truck, bus, and taxi loading. If additional right-of-way has not been waived, minor streets must be designed and constructed to meet the following criteria."
"SEC. 51A-8.604_3_1","Standards for Minor Streets*","Zoning","Street Classification","Pvmt. Width
(In feet)","ROW Width
(In feet)","Min. Alley Required","Centerline Radius
(In feet)**",
"SEC. 51A-8.604_3_1_1","R-1 thru R-7.5","L-2-U(B)","26","50","YES","150",
"SEC. 51A-8.604_3_1_2","L-2-U(A)","33","53","NO","200",
"SEC. 51A-8.604_3_1_3","S-2-U","36","56","NO","230",
"SEC. 51A-8.604_3_1_4","R-5,MH,D","L-2-U(A)","33","53","YES","200",
"SEC. 51A-8.604_3_1_5","TH-1, TH-2","S-2-U","36","56","NO","230",
"SEC. 51A-8.604_3_1_6","TH-3, CH, Multifamily","S-2-U","36","56","NO","230",
"SEC. 51A-8.604_3_1_7","All Non-Residential Districts Except PDDs, and the WMU and WR Districts in","Article XIII",".","S-2-U","36","56","NO","280",
"SEC. 51A-8.604_3_1_8","*Minor streets are referred to as local streets in the Paving Design Manual. Local streets comprise all roadways not identified as expressways, arterials, or collectors. All pavement widths are measured from face of curb to face of curb.  Additional pavement width is required for all bike routes designated in the 1985 Dallas Bike Plan.",
"SEC. 51A-8.604_3_1_9","**Unusual circumstances or special designs requiring variance from the standards in this column may be approved by the traffic engineer upon a finding that unsafe conditions would result from strict enforcement of these provisions or a special design will enhance safety or traffic flow.",
"SEC. 51A-8.604_4","(d)   Private streets criteria.  When permitted, private streets are governed by the following regulations:"
"SEC. 51A-8.604_4_1","(1)   Private streets must be constructed and maintained to the standards for public rights-of-way and must be approved by the director and the chief planning officer. Sidewalks are required and must be constructed and maintained to the standards for sidewalks in the public right-of-way. Water and wastewater mains must be installed in accordance with the applicable ordinances."
"SEC. 51A-8.604_4_2","(2)   A legal entity must be created that is responsible for street lighting, street maintenance and cleaning, and the installation and maintenance of interior traffic control devices. The legal instruments establishing the responsibility for a private street or alley must be submitted to the commission for approval, be approved as to legal form by the city attorney, and be recorded in the appropriate county. A provision must be included in the legal instruments that addresses the consequences of failure to maintain the private street or alley and its appurtenances, including the right, but not the obligation, of the city to take any action needed to bring the private street or alley into compliance."
"SEC. 51A-8.604_4_3","(3)   Private streets must contain private service easements including, but not limited to the following easements: utilities; storm drainage; fire lane; street lighting; government vehicle access; mail collection and delivery access; and utility meter reading access."
"SEC. 51A-8.604_4_4","(4)   Street lights comparable with those required on public rights-of-way must be provided. Street lighting design plans must be approved by the director based upon applicable guidelines."
"SEC. 51A-8.604_4_5","(5)   Design plans and location of all traffic control devices must be approved by the traffic engineer. The design, size, color, and construction of all traffic control devices must comply with the requirements for those located in public rights-of-way."
"SEC. 51A-8.604_4_6","(6)   The fire protection standards in Article XIII of the Dallas Fire Code must be followed."
"SEC. 51A-8.604_4_7","(7)   A public school, park, or other public facility must be accessible from public rights-of-way in accordance with this code."
"SEC. 51A-8.604_4_8","(8)   Private streets must comply with the thoroughfare plan and must not interrupt public through streets."
"SEC. 51A-8.604_4_9","(9)   Private street names and numbers must be approved by the commission."
"SEC. 51A-8.604_4_10","(10)   At all entrances to subdivisions with private streets, signs identifying the streets as private must be posted. Private street signs must be:"
"SEC. 51A-8.604_4_10_1","(i)   black on a yellow background;"
"SEC. 51A-8.604_4_10_2","(ii)   diamond-shaped;"
"SEC. 51A-8.604_4_10_3","(iii)   a minimum of 24 by 24 inches; and"
"SEC. 51A-8.604_4_10_4","(iv)   installed pursuant to city traffic standards."
"SEC. 51A-8.604_4_11","(11)   Private streets and the area they serve must be platted."
"SEC. 51A-8.604_4_12","(12)   A guard house may be constructed at any entrance to a private street. All guard houses must be at least 30 feet from a public right-of-way."
"SEC. 51A-8.604_4_13","(13)   Any structure that restricts access to a private street must provide a passageway 20 feet wide and 14 feet high."
"SEC. 51A-8.604_4_14","(14)   One private street entrance must remain open at all times. If an additional private street entrance is closed at any time, it must be constructed to permit opening of the passageway in emergencies by boltcutters or breakaway panels."
"SEC. 51A-8.604_4_15","(15)   A private street system serving an area containing over 150 dwelling units must have a minimum of two access points to a public street."
"SEC. 51A-8.604_4_16","(16)   A private street system may serve no more than 300 dwelling units."
"SEC. 51A-8.604_4_17","(17)   The city has no obligation to maintain a private street.  (Ord. Nos. 20092; 21186; 22392; 23384; 23535; 25047; 27495; 28073; 28424; 29478; 30239; 30654)"
"SEC. 51A-8.605","SANITATION COLLECTION ACCESS REQUIRED."
"SEC. 51A-8.605_1","(a)   Access required.  The owner or homeowners’ association must provide access for city sanitation collection. If unmanned gates are used, the gates must remain open during routine collection hours (Monday through Saturday between 7 a.m. and 7 p.m.) A notation must be placed on a plat for single family or duplex lots indicating that it is the responsibility of the owner or homeowners’ association to provide adequate access for city sanitation collection."
"SEC. 51A-8.605_2","(b)   Indemnity agreement.  If sanitation collection occurs on a private access easement, the owner or homeowners’ association must execute an agreement with the city department of street, sanitation, and code enforcement services indemnifying the city against damages to any private streets in the development caused by the city’s provision of routine sanitation collection. The agreement must be approved as to form by the city attorney’s office.  (Ord. Nos. 20092; 23384)"
"SEC. 51A-8.606","SIDEWALKS."
"SEC. 51A-8.606_1","(a)   Required.  Sidewalk construction is required along all public and private streets unless waived by the director."
"SEC. 51A-8.606_2","(b)   Design.  All sidewalks must be designed and constructed to be barrier-free to the handicapped, and in accordance with the requirements contained in the Paving Design Manual, the Standard Construction Details, and any other council approved plan as amended.  When poles, standards, and fire hydrants must be placed in the proposed sidewalk alignment, the sidewalk must be widened as delineated in the Standard Construction Details to provide a three-foot-wide clear distance between the edge of the obstruction or overhang projection and the edge of the sidewalk."
"SEC. 51A-8.606_3","(c)   Timing of construction.  All sidewalks in the parkways of thoroughfares must be constructed concurrently with the thoroughfare or, if the thoroughfare is already constructed, before the acceptance of any improvements.  Construction of sidewalks along improved minor streets must be completed before a certificate of occupancy is issued or before a final inspection of buildings or improvements constructed on the property."
"SEC. 51A-8.606_4","(d)   Waiver of sidewalks.  A person desiring a waiver of a sidewalk requirement shall make application to the director."
"SEC. 51A-8.606_4_1","(1)   In this subsection:"
"SEC. 51A-8.606_4_1_1","(A)   MID-BLOCK LOT means a lot that is not a corner lot."
"SEC. 51A-8.606_4_1_2","(B)   CORNER LOT means a lot that is located at the intersection of two or more streets."
"SEC. 51A-8.606_4_2","(2)   The director may grant a waiver under these conditions:"
"SEC. 51A-8.606_4_2_1","(A)   In general.  These conditions apply to all waiver requests."
"SEC. 51A-8.606_4_2_1_1","(i)   If sidewalk construction would cause drainage, safety, or other engineering issues that cannot be feasibly addressed as determined by the director."
"SEC. 51A-8.606_4_2_1_2","(ii)   If a city approved and funded sidewalk construction project is planned to begin within one year of the waiver application submittal."
"SEC. 51A-8.606_4_2_1_3","(iii)   If the waiver will not have an adverse effect on neighboring properties."
"SEC. 51A-8.606_4_2_2","(B)   Mid-block lot.  If sidewalks do not exist on the adjacent lots and on more than 80 percent of the lots on the same blockface."
"SEC. 51A-8.606_4_2_3","(C)   Corner lot.  If sidewalks do not exist on any of the mid-block lots on the same blockface and the lot is not located within one-quarter mile, as measured along street frontages, from a transit stop, school, park, playground, or other pedestrian accessible destination."
"SEC. 51A-8.606_4_3","(3)   The denial of a waiver application must clearly state the specific reasons why the waiver conditions were not satisfied."
"SEC. 51A-8.606_4_4","(4)   Waivers for sidewalks on separate frontages of corner lots shall be determined independently for each blockface, but will require only one fee."
"SEC. 51A-8.606_4_5","(5)   Granting a waiver does not preclude the city from installing sidewalks at some later time and assessing the abutting owners for the cost of the installation.  (Ord. Nos. 20092; 23384; 25047; 28073; 29478; 30933)"
"SEC. 51A-8.607","MEDIAN OPENINGS, EXTRA LANES, AND DRIVEWAYS."
"SEC. 51A-8.607_1","(a)   Generally.  All median openings, driveway approaches, driveways, and extra lanes including left turn lanes, right turn lanes, acceleration/deceleration lanes, and other extra lanes must be located, designed, and constructed in accordance with the current standards of the department of public works."
"SEC. 51A-8.607_2","(b)   When required.  Left turn lanes are required to serve median openings providing access to the proposed plat. Other extra lanes must be designed and constructed as part of the subdivision infrastructure improvements when:"
"SEC. 51A-8.607_2_1","(1)   they are required by the thoroughfare plan;"
"SEC. 51A-8.607_2_2","(2)   they are required by the zoning district in which the property is located; or"
"SEC. 51A-8.607_2_3","(3)   they are recommended and approved by the director and the chief planning officer for proper traffic management."
"SEC. 51A-8.607_3","(c)   Spacing of openings.  Median openings must be at least 400 feet from median openings serving thoroughfare intersections with divided thoroughfares, measured between the noses of the median. Median openings serving minor streets and driveway approaches along a divided thoroughfare must be at least 300 feet apart, measured between the noses of the median, unless the traffic engineer determines that the potential vehicular traffic in the area does not require 300-foot spacing. The minimum median opening width is 60 feet. Wider openings may be required in order to facilitate truck turning movements. Median openings and left turn pockets must be constructed at the intersection of all streets and drive approaches that generate 250 trips in a 12-hour period."
"SEC. 51A-8.607_4","(d)   Relocation of openings.  Existing median openings may be relocated if:"
"SEC. 51A-8.607_4_1","(1)   the existing opening does not provide service to a public or private street;"
"SEC. 51A-8.607_4_2","(2)   the proposed median opening meets the spacing requirements stated in Subsection (c) of this section;"
"SEC. 51A-8.607_4_3","(3)   the existing opening is no longer in use or the owners of the properties being served by the existing opening sign a document requesting or approving the change, and the document is approved by the city attorney’s office; and"
"SEC. 51A-8.607_4_4","(4)   the proposed relocation is shown on engineering plans approved by the director."
"SEC. 51A-8.607_5","(e)   Driveways and driveway approaches. Driveways must be designed and constructed to provide proper site drainage and to maintain the conveyance of existing drainage in public and private streets. A separate street cut permit is required for each driveway approach accessing a thoroughfare. Driveways may be constructed concurrently with street construction, or with building construction, but must be completed before the issuance of a certificate of occupancy, or final inspection of the buildings or improvements on the property.  (Ord. Nos. 20092; 21186; 22026; 23384; 25047; 28073; 28424; 29478; 30239 ; 30654 )"
"SEC. 51A-8.608","STREET APPURTENANCES."
"SEC. 51A-8.608_1","(a)   Generally.  Installation of the following items is required at the time the municipal infrastructure additions or improvements are constructed:"
"SEC. 51A-8.608_1_1","(1)   Street lights."
"SEC. 51A-8.608_1_2","(2)   Traffic signals."
"SEC. 51A-8.608_1_3","(3)   Traffic signs and street name blades."
"SEC. 51A-8.608_1_4","(4)   Pavement markings."
"SEC. 51A-8.608_1_5","(5)   Temporary traffic control devices for use during construction."
"SEC. 51A-8.608_2","(b)   Street lights.  The engineering, material, installation, and activation of street lights must be provided as required by the approved street lighting plans. All plan approvals, construction scheduling, and reimbursements must be coordinated through the director of transportation."
"SEC. 51A-8.608_3","(c)   Traffic signals.  When the area being platted adds a driveway or street approach to an existing signal, the signal hardware must be modified to serve the development. The engineering, material, and construction of the upgrade to the existing signal must be provided."
"SEC. 51A-8.608_4","(d)   Traffic signs and street name blades.  All of the required traffic signs and street name blades must be provided as determined by the traffic engineer. All signs must meet the standards of the department of transportation and may be obtained from the department of transportation or any other source if city standards are met. All necessary posts, hardware, and concrete required to complete the sign assembly installation must be provided as determined by the director of transportation. A maintenance bond sufficient in amount to maintain all developer installed traffic signs and street name blades for one year must be posted by the owner."
"SEC. 51A-8.608_5","(e)   Pavement markings.  Pavement markings must be provided as necessary to serve the property being platted in accordance with the approved plans."
"SEC. 51A-8.608_6","(f)   Traffic control during construction.  The owner is responsible for installing and maintaining all necessary barricades, temporary signs, pavement transitions, and pavement markings to safely convey traffic through the construction area in accordance with the Texas Manual on Uniform Traffic Control Devices, State Department of Highways and Public Transportation, and the Barricade Manual of the department of transportation. The owner is also responsible for the removal of all barricades, temporary signs, pavement transitions, and pavement markings.  (Ord. Nos. 20092; 22026; 23384; 26530; 28424; 30239 ; 30654 )"
"SEC. 51A-8.609","RAILROAD CROSSINGS."
"SEC. 51A-8.609_1","(a)   Generally.  All engineering plans and construction of infrastructure in the railroad right-of-way must be approved by the department and the railroad."
"SEC. 51A-8.609_2","(b)   Pipeline license agreements. All underground improvements in the railroad right-of-way require pipeline license agreements. The owner of the property to be platted is responsible for securing railroad approval and all costs associated with plan approval, insurance, and construction."
"SEC. 51A-8.609_3","(c)   Railroad agreements.  All surface improvements in the railroad right-of-way require railroad agreements. The owner of the property to be platted is responsible for securing railroad approval and all costs associated with plan approval, insurance, and construction."
"SEC. 51A-8.609_4","(d)   Agreement processing.  Both railroad agreements and railroad license agreements are processed in the following manner:"
"SEC. 51A-8.609_4_1","(1)   The owner of the property to be platted submits the executed agreement to the director for approval."
"SEC. 51A-8.609_4_2","(2)   Upon approval, all required funding must be submitted to the director, who coordinates the receipt of documents and funding and schedules the items for city council approval."
"SEC. 51A-8.609_4_3","(3)   No improvements are permitted until all agreements are accepted and executed, and all funding has been received by the city."
"SEC. 51A-8.609_4_4","(4)   No improvements may be accepted until receipt and approval of final invoices from the railroad."
"SEC. 51A-8.609_4_5","(5)   The owner is responsible for any shortfall in funding."
"SEC. 51A-8.609_4_6","(6)   The city refunds any remaining funds to the owner should the final cost prove less than the funding supplied by the developer."
"SEC. 51A-8.609_5","(e)   No work permitted until agreements complete. Infrastructure work in the railroad right-of-way is not permitted until:"
"SEC. 51A-8.609_5_1","(1)   completed agreements have been executed between the city and the property owner;"
"SEC. 51A-8.609_5_2","(2)   completed agreements have been executed between the city and the railroad; and"
"SEC. 51A-8.609_5_3","(3)   all required funding for the agreements is received by the city."
"SEC. 51A-8.609_6","(f)   Payment to railroad.  The city shall forward funds received from the owner to the railroad upon acceptance of the improvements by both the director and the railroad, and after receipt and approval of the final invoices from the railroad. The owner is responsible for any additional costs or cost overruns on the work, and the city shall refund any remaining funds to the developer should the final cost be less than the funding supplied by the developer.  (Ord. Nos. 20092; 22026; 23384; 23694; 25047; 28073)"
"SEC. 51A-8.610","UTILITIES."
"SEC. 51A-8.610_1","The owner shall provide all necessary utility facilities to serve the subdivision, including easements, materials, construction, service connections, and funding as required by the various utility companies. No utility connections may be made until the final plat has been approved and recorded with the county.  (Ord. Nos. 20092; 23384)"
"SEC. 51A-8.611","STORM DRAINAGE DESIGN."
"SEC. 51A-8.611_1","(a)   Generally."
"SEC. 51A-8.611_1_1","(1)   Drainage systems, including all conveyances, inlets, conduits, structures, basins, or outlets used to drain storm water, must be designed and constructed to promote the health, safety, and welfare of the property owner and the public. Adequate provision must be made for the acceptance, collection, conveyance, detention, and discharge of storm water runoff drainage onto, through, and originating within the subdivision. No final plat release may be issued until proper provision has been made for drainage."
"SEC. 51A-8.611_1_2","(2)   Private drainage systems are those which serve one lot or tract, or any open system that serves more than one lot or tract for which a private entity has maintenance obligations. Private systems are owned and maintained by a private entity. Easements must be provided to allow access by the city to any open system in the event that private system failure or diminished function jeopardizes the public's health, safety or welfare. Private storm water drainage systems must be designed in general conformance with the design standards of the department of water utilities as set forth in the Drainage Design Manual of the department of water utilities. Private enclosed systems are not required to be constructed according to the Standard Construction Details, File 251D-1."
"SEC. 51A-8.611_1_3","(3)   Public drainage systems are those systems which serve more than one lot or tract, excluding open systems maintained by a private entity. The portion of a drainage system located downstream from a lot or tract boundary, and the portion of any drainage system within the lot or tract boundary which conveys storm drainage from outside the lot or tract boundary are public systems. Public storm water drainage systems must be designed and constructed in strict conformance with department of water utilities requirements."
"SEC. 51A-8.611_1_4","(4)   The city owns and maintains public systems that have been constructed and accepted pursuant to Section 51A-8.612."
"SEC. 51A-8.611_1_5","(5)   All storm drainage facilities must be designed and constructed to safely drain a 100-year storm as outlined in the Drainage Design Manual of the department of water utilities. Paved streets and alleys, ditches, and swales may be used for emergency overflow capacity in parallel with enclosed systems provided the requirements of the Drainage Design Manual of the department of water utilities are met."
