Structure, Text
"SEC. 51A-12.204_6_3_1_5","(v)   The operator is responsible for the cost and fees associated with baseline testing of air quality."
"SEC. 51A-12.204_6_3_2","(B)   Natural gas."
"SEC. 51A-12.204_6_3_2_1","(i)   Within 30 days after the first well enters production on an operation site, the operator must provide to the gas inspector a written extended natural gas analysis."
"SEC. 51A-12.204_6_3_2_2","(ii)   The extended natural gas analysis must be performed by a qualified third party laboratory and must include findings for benzene and hydrocarbons."
"SEC. 51A-12.204_6_3_2_3","(iii)   The operator is responsible for the cost and fees associated with an extended natural gas analysis."
"SEC. 51A-12.204_6_3_3","(C)   Water."
"SEC. 51A-12.204_6_3_3_1","(i)   Except as otherwise provided in this paragraph, before gas drilling activities begin, the operator shall perform a baseline test of all water wells within 2,000 feet of a well bore and all surface water within 750 feet of a well bore."
"SEC. 51A-12.204_6_3_3_2","(ii)   Water samples must be collected by a third party consultant and analyzed using proper sampling and laboratory protocol from an Environmental Protection Agency or Texas Commission on Environmental Quality approved laboratory."
"SEC. 51A-12.204_6_3_3_3","(iii)   The minimum baseline water test results must include TDS, Chlorides, VOCs and TPH, dissolved gases (methane, ethane), TPH fractioned, SVOC’s, and HAP."
"SEC. 51A-12.204_6_3_3_4","(iv)   The baseline water test results must be provided to the gas inspector within 30 days after the baseline testing is conducted."
"SEC. 51A-12.204_6_3_3_5","(v)   If the operator documents to the satisfaction of the gas inspector that permission to access private property to conduct the required baseline testing is not granted, water baseline testing is not required for that water well or surface water."
"SEC. 51A-12.204_6_3_3_6","(vi)   The operator is responsible for the cost and fees associated with baseline testing of all water wells and surface water."
"SEC. 51A-12.204_6_4","(4)    Chemical and hazardous materials storage."
"SEC. 51A-12.204_6_4_1","(A)   The purpose of this paragraph, the hazardous materials management plan, and the hazardous materials inventory statement, including the materials safety data sheets, is to minimize the:"
"SEC. 51A-12.204_6_4_1_1","(i)   risk of unwanted releases, fires, or explosions involving hazardous materials; and"
"SEC. 51A-12.204_6_4_1_2","(ii)   consequences of an unsafe condition involving hazardous materials during normal operations or in the event of an abnormal condition."
"SEC. 51A-12.204_6_4_2","(B)   The operator shall comply at all times with the hazardous materials management plan, the hazardous materials inventory statement, and the material safety data sheets."
"SEC. 51A-12.204_6_4_3","(C)   The hazardous materials management plan, the hazardous materials inventory statement, and all material safety data sheets must be kept current."
"SEC. 51A-12.204_6_4_4","(D)   A copy of the current hazardous materials management plan, the hazardous materials inventory statement, and all material safety data sheets must be kept on the operation site at all times."
"SEC. 51A-12.204_6_4_5","(E)   Updates to the hazardous materials management plan and the hazardous materials inventory statement must be submitted to the gas inspector, the fire chief, and the fire marshal within two business days after any additions, modifications, or amendments are made."
"SEC. 51A-12.204_6_4_6","(F)   If a hazardous material that is not identified on a material safety data sheet filed with the fire department is being introduced to the operation site, a new or updated material safety data sheet must be provided to the fire department and the gas inspector at least seven days in advance of the hazardous materials being introduced onto the operation site."
"SEC. 51A-12.204_6_4_7","(G)   If hazardous materials are removed from the operation site or quantities have changed from a previously submitted material safety data sheet, updated copies of the material safety data sheets must be provided to the fire department and gas inspector within two business days."
"SEC. 51A-12.204_6_4_8","(H)   All chemicals and hazardous materials must be stored in accordance with the hazardous materials management plan and in such a manner as to prevent release, contain, and facilitate rapid remediation and cleanup of any accidental spill, leak, or discharge of a hazardous material."
"SEC. 51A-12.204_6_4_9","(I)   Containers must be properly labeled in accordance with federal, state, and local regulations."
"SEC. 51A-12.204_6_4_10","(J)   The operator shall take all appropriate pollution prevention actions, including raising chemicals and other materials above grade (for example, placing chemicals and other materials on wood pallets); installing and maintaining secondary containment systems; and providing adequate protection from storm water and other weather events."
"SEC. 51A-12.204_6_5","(5)   Cleanup after spills, leaks, and malfunctions."
"SEC. 51A-12.204_6_5_1","(A)   After any spill, leak, or malfunction, the operator shall remove, to the satisfaction of the fire marshal, the gas inspector, and the office of environmental quality all waste materials from any public or private property affected by the spill, leak, or malfunction. Cleanup operations must begin immediately."
"SEC. 51A-12.204_6_5_2","(B)   If the operator fails to begin cleanup operations immediately, the city may:"
"SEC. 51A-12.204_6_5_2_1","(i)   contact the Texas Railroad Commission to facilitate the removal of all waste materials from the property affected by the spill, leak, or malfunction; or"
"SEC. 51A-12.204_6_5_2_2","(ii)   employ any cleanup experts, other contractors, suppliers of special services, or may incur any other expenses for labor and material that the gas inspector deems necessary to clean up the spill, leak, or malfunction."
"SEC. 51A-12.204_6_5_3","(C)   The operator shall reimburse the city for any expenses incurred in cleanup operations."
"SEC. 51A-12.204_6_6","(6)   Depositing materials. The operator shall not deposit any substance (oil, naphtha, petroleum, asphalt, brine, refuse, wastewater, etc.) into or upon a right-of-way, storm drain, ditch, sewer, sanitary drain, body of water, or public or private property."
"SEC. 51A-12.204_6_7","(7)    Erosion control practices. Berms that are at least one-foot high and two-feet wide, or equivalent erosion devices, must be installed to prevent lot-to-lot drainage. Any damages to adjacent properties from sedimentation or erosion must be repaired immediately."
"SEC. 51A-12.204_6_8","(8)    Flood plain. All gas drilling and production operations must comply with the flood plain regulations in Article V."
"SEC. 51A-12.204_6_9","(9)   Water."
"SEC. 51A-12.204_6_9_1","(A)   The operator shall set surface casing in accordance with state and local rules and regulations to ensure groundwater protection."
"SEC. 51A-12.204_6_9_2","(B)   The operator shall:"
"SEC. 51A-12.204_6_9_2_1","(i)   give the gas inspector 72- hour’s notice before setting the well casing;"
"SEC. 51A-12.204_6_9_2_2","(ii)   allow access to the operation site during surface casing installation; and"
"SEC. 51A-12.204_6_9_2_3","(iii)   allow access to all relevant reports associated with the setting of the surface casing."
"SEC. 51A-12.204_7","(g)   Fresh-water fracture ponds."
"SEC. 51A-12.204_7_1","(1)   In general."
"SEC. 51A-12.204_7_1_1","(A)   Fresh-water fracture ponds are permitted on an operation site."
"SEC. 51A-12.204_7_1_2","(B)   Except as otherwise provided in this subparagraph, additives, oil and gas waste by-products, and salt water are not permitted in a fresh-water fracture pond.  Vector control additives are permitted in a fresh-water fracture pond."
"SEC. 51A-12.204_7_1_3","(C)   The fresh-water fracture pond must permanently hold sufficient water to prevent a nuisance or vector control problem."
"SEC. 51A-12.204_7_1_4","(D)   The fresh-water fracture pond must comply with the Drainage Design Manual of the Department of Public Works and all other city, state, and federal rules and regulations."
"SEC. 51A-12.204_7_1_5","(E)   Artificial liners are not permitted."
"SEC. 51A-12.204_7_1_6","(F)   Fresh-water fracture ponds must be maintained in a manner using best management practices to ensure the integrity of the fresh-water fracture pond.  For purposes of this subparagraph, “best management practices” means structural, nonstructural, and managerial techniques that are recognized to be the most effective and practical means to control water storage in open pits in an urban or suburban setting."
"SEC. 51A-12.204_7_2","(2)   Removal and restoration."
"SEC. 51A-12.204_7_2_1","(A)   Removal."
"SEC. 51A-12.204_7_2_1_1","(i)   The operator shall remove the fresh-water fracture pond from the operation site within five years after the date the first gas well permit is issued.  The operator may apply for a one-time, two-year extension from the gas inspector."
"SEC. 51A-12.204_7_2_1_2","(ii)   The request for an extension must be made to the gas inspector in writing at least six months before the fifth year from the date the first gas well permit was issued."
"SEC. 51A-12.204_7_2_1_3","(iii)   The gas inspector must approve or deny the extension within 45 days after receiving the extension request."
"SEC. 51A-12.204_7_2_1_4","(iv)   As a condition of approval of the extension, the gas inspector may require additional measures, as necessary, to minimize the impact of continued use of the fresh-water fracture pond, associated with the drilling activities, upon neighboring properties."
"SEC. 51A-12.204_7_2_1_5","(v)   The gas inspector must approve the extension if the fresh-water fracture pond will not adversely impact the neighboring properties or if additional measures required eliminate the reasons for denial."
"SEC. 51A-12.204_7_2_1_6","(vi)   If the gas inspector denies the request for a one-time two-year extension, the gas inspector must provide the operator with a written explanation of the reasons for denial within 30 days."
"SEC. 51A-12.204_7_2_1_7","(vii)   The operator has the right to appeal to the permit and license appeal board in accordance with Article IX of Chapter 2 of the Dallas City Code."
"SEC. 51A-12.204_7_2_2","(B)   Restoration. The operator is responsible for:"
"SEC. 51A-12.204_7_2_2_1","(i)   removing the fresh-water fracture pond;"
"SEC. 51A-12.204_7_2_2_2","(ii)   grading, leveling, and restoring the area to the same surface condition, as nearly as practicable, that existed before the fresh-water fracture pond was constructed; and"
"SEC. 51A-12.204_7_2_2_3","(iii)   restoring the vegetation in accordance with the landscape design provided in the fresh-water fracture pond design plan."
"SEC. 51A-12.204_8","(h)   Fracturing."
"SEC. 51A-12.204_8_1","(1)   Notice."
"SEC. 51A-12.204_8_1_1","(A)    The operator shall send written notice to the gas inspector of the operator’s intent to begin fracturing. The notice must identify the well and estimate the duration of fracturing. The written notice to the gas inspector must be provided at least 15 days before fracturing begins."
"SEC. 51A-12.204_8_1_2","(B)   If the operation site is located within 1,500 feet of a protected use, measured from the boundary of the operation site in a straight line without regard to intervening structures or objects to the nearest protected use, the operator shall post a sign adjacent to the main gate of the operation site informing the public when fracturing will begin and the estimated duration of fracturing. This sign must be posted at least 10 days before fracturing begins."
"SEC. 51A-12.204_8_1_3","(C)   The operator, at his own expense, shall provide written notification of the date that fracturing will begin and the estimated duration of fracturing to each property owner and registered neighborhood association within 1,500 feet of the boundary of the operation site, measured from the boundary of the operation site in a straight line without regard to intervening structures or objects to the nearest protected use, as shown by the current tax roll. The written notification must be sent by United States mail at least 10 days before fracturing begins."
"SEC. 51A-12.204_8_2","(2)   Tracing or tagging additives."
"SEC. 51A-12.204_8_2_1","(A)   The operator shall add non-radioactive tracing or tagging additives into all fracturing fluids used on an operation site."
"SEC. 51A-12.204_8_2_2","(B)   The operator shall provide the formula identifying the non-radioactive tracing or tagging additives in writing as part of the hazardous materials management plan."
"SEC. 51A-12.204_8_2_3","(C)   The fracturing fluid non-radioactive tracing or tagging additives must be unique for each operation site."
"SEC. 51A-12.204_8_2_4","(D)   If the operator changes or amends the non-radioactive tracing or tagging additives, the hazardous materials management plan must be amended and submitted to the fire marshal and the gas inspector at least seven days before introducing the changed additives onto the operation site."
"SEC. 51A-12.204_9","(i)    Glare. The operator shall comply with the glare regulations in Section 51A-6.104."
"SEC. 51A-12.204_10","(j)   Hours of operation."
"SEC. 51A-12.204_10_1","(1)   Construction activities. Except as otherwise provided in this paragraph, construction activities involving excavation of or alteration to the operation site or repair work on any access road may only occur during daytime hours.  City council may expand the hours of operations for these construction activities as part of the required SUP for a gas drilling and production use if the city council finds that the expanded hours of operation will not adversely affect nearby properties."
"SEC. 51A-12.204_10_2","(2)   Drill stem testing. All open hole formation or drill stem testing may only occur during daytime hours. Drill stem tests may be conducted only if the well effluent produced during the test is produced through an adequate gas separator to storage tanks and the effluent remaining in the drill pipe is flushed to the surface by circulating drilling fluid down the annulus and up the drill pipe before the tool is closed."
"SEC. 51A-12.204_10_3","(3)   Fracturing."
"SEC. 51A-12.204_10_3_1","(A)   Except as otherwise provided in this subparagraph, fracturing activities may only occur during daytime hours. In an emergency situation, the gas inspector may expand the hours of operation for fracturing activities until the emergency is resolved."
"SEC. 51A-12.204_10_3_2","(B)   Flowback operations may occur 24 hours per day."
"SEC. 51A-12.204_10_4","(4)   Loudspeakers. Unless required by state or federal laws or regulations, loudspeakers are permitted during daytime hours only."
"SEC. 51A-12.204_10_5","(5)   Reworking.  Except as otherwise provided in this paragraph, reworking or work-over operations may only occur during daytime hours.  In an emergency situation, the gas inspector may expand the hours of operation for the reworking or work-over operations until the emergency is resolved."
"SEC. 51A-12.204_10_6","(6)   Truck traffic. Except as otherwise provided in this paragraph, truck deliveries and removal of equipment and materials associated with drilling, fracturing, or production, well servicing, site preparation, or other related work conducted on the operation site may only occur during daytime hours. In cases of fires, blowouts, explosions, other emergencies, or where the delivery of equipment is necessary to prevent the cessation of drilling or production, truck deliveries and removal of equipment may occur 24 hours a day."
"SEC. 51A-12.204_11","(k)   Hydrogen sulfide. If a gas or oil field is identified as a hydrogen sulfide field in accordance with the Texas Railroad Commission, Texas Commission on Environmental Quality, or the Environmental Protection Agency rules and regulations, or if a well is producing hydrogen sulphide gas in excess of applicable Texas Railroad Commission, Texas Commission on Environmental Quality, or the Environmental Protection Agency rules and regulations, the operator shall stabilize and immediately cease operation of that well or facility."
"SEC. 51A-12.204_12","(l)    Incident reports."
"SEC. 51A-12.204_12_1","(1)    Reporting. The operator shall immediately notify the gas inspector and fire marshal of incidents occurring on the operation site, including blowouts, fires, spills, leaks, or explosions; incidents resulting in injury, death, or property damage; or incidents resulting in product loss from a storage tank or pipeline."
"SEC. 51A-12.204_12_2","(2)    Written summary of incident. The operator shall give a written summary of the incident to the gas inspector and fire marshal by 5:00 p.m. on the first business day after the incident."
"SEC. 51A-12.204_12_3","(3)    Follow-up report. The operator shall give a follow-up report to the gas inspector and fire marshal within 30 days after the incident. The follow-up report must be signed and dated by the operator or the operator’s representative and must include:"
"SEC. 51A-12.204_12_3_1","(A)   the operator’s name and location of the operation site;"
"SEC. 51A-12.204_12_3_2","(B)   the phone number, address, and e-mail address of the person with supervisory authority over the operation site;"
"SEC. 51A-12.204_12_3_3","(C)   a description of the incident, including the time, date, location, and cause of the event;"
"SEC. 51A-12.204_12_3_4","(D)   the duration of the incident (an incident ends when it no longer poses a danger to persons or property);"
"SEC. 51A-12.204_12_3_5","(E)   an explanation of how the incident was brought under control and remedied; and"
"SEC. 51A-12.204_12_3_6","(F)    a full description of any internal or external investigations or inquiries related to the incident, the findings of those investigations or inquiries, and the actions taken as a result of those findings."
"SEC. 51A-12.204_13","(m)    Noise."
"SEC. 51A-12.204_13_1","(1)    Conflicts. Except as otherwise provided in this subsection, the noise regulations in Section 51A-6.102 apply."
"SEC. 51A-12.204_13_2","(2)   Pre-drilling noise levels."
"SEC. 51A-12.204_13_2_1","(A)   Before the gas well permit may be issued, the operator shall establish and report to the gas inspector the continuous 72-hour pre-drilling ambient noise levels."
"SEC. 51A-12.204_13_2_2","(B)   The 72-hour time span must include at least one, 24-hour reading during either a Saturday or Sunday. The timeframe for this noise study must be designed to avoid the influence of wind interference on the noise study."
"SEC. 51A-12.204_13_2_3","(C)   The operator shall submit a proposed ambient noise level study plan to the gas inspector for approval before conducting the noise study. The proposed noise level study plan must contain a proposed testing schedule and other details as required by the gas inspector."
"SEC. 51A-12.204_13_2_4","(D)   The gas inspector shall determine if subsequent noise studies are needed to reevaluate ambient noise conditions."
"SEC. 51A-12.204_13_2_5","(E)   The operator is responsible for all costs and fees associated with establishing and reporting the continuous 72-hour pre-drilling ambient noise levels."
"SEC. 51A-12.204_13_3","(3)    Noise levels. An operator may not drill, re-drill, or operate any equipment in such a manner so as to create any noise that causes the exterior noise level, when measured at the nearest property line of the tract upon which the nearest protected use or habitable structure is located, or at a point that is 100 feet from the nearest protected use or habitable structure, whichever is closer to the well, to:"
"SEC. 51A-12.204_13_3_1","(A)   exceed the ambient noise level by more than:"
"SEC. 51A-12.204_13_3_1_1","(i)    10 dB during fracturing operations;"
"SEC. 51A-12.204_13_3_1_2","(ii)   five dB during daytime hours that do not include fracturing operations; and"
"SEC. 51A-12.204_13_3_1_3","(iii)   three dB during all other hours;"
"SEC. 51A-12.204_13_3_2","(B)   create pure tones where one-third octave band sound-pressure level in the band with the tone exceeds the arithmetic average of the sound-pressure levels of two contiguous one-third octave bands by:"
"SEC. 51A-12.204_13_3_2_1","(i)   five dB for center frequencies of 500 hertz and above;"
"SEC. 51A-12.204_13_3_2_2","(ii)   eight dB for center frequencies between 160 and 400 hertz; and"
"SEC. 51A-12.204_13_3_2_3","(iii)   15 dB for center frequencies less than or equal to 125 hertz; or"
"SEC. 51A-12.204_13_3_3","(C)   create low-frequency outdoor noise levels that exceed the following dB levels:"
"SEC. 51A-12.204_13_3_3_1","(i)   16 hertz octave band: 65 dB;"
"SEC. 51A-12.204_13_3_3_2","(ii)   32 hertz octave band: 65 dB; and"
"SEC. 51A-12.204_13_3_3_3","(iii)   64 hertz octave band: 65 dB."
"SEC. 51A-12.204_13_4","(4)   Adjustments."
"SEC. 51A-12.204_13_4_1","(A)   Adjustments to the noise regulations in this subsection are permitted intermittently as follows:"
"SEC. 51A-12.204_13_4_1_1","Permitted increases (dBA)","Duration of increase in minutes (cumulative during any 1 hour period)",
"SEC. 51A-12.204_13_4_1_1_1","5","15",
"SEC. 51A-12.204_13_4_1_1_2","10","5",
"SEC. 51A-12.204_13_4_1_1_3","15","1",
"SEC. 51A-12.204_13_4_1_1_4","20","Less than 1",
"SEC. 51A-12.204_13_4_2","(B)   The time period of monitoring will be continuous over a minimum of one hour and will use the A-weighting network reported in decibel units. Data must be recorded and reported as Leq, which means an average measure of continuous noise that has the equivalent acoustic energy of the fluctuating signal over the same period."
"SEC. 51A-12.204_13_5","(5)   Continuous monitoring."
"SEC. 51A-12.204_13_5_1","(A)   If a proposed gas well is within 1,500 feet of a protected use, measured from the gas well in a straight line, without regard for intervening structures or objects, to the closest protected use, the operator shall comply with the following additional noise abatement measures:"
"SEC. 51A-12.204_13_5_1_1","(i)   Exterior noise levels, including pure tone and low frequency data, must be continuously monitored to ensure compliance. The continuous noise level monitoring data must also include an audio recording to help identify the source of sound level spikes throughout the logging period."
"SEC. 51A-12.204_13_5_1_2","(ii)   The continuous noise monitoring equipment must be capable of wireless transmission of real-time noise and audio data. Access to this real-time data must be made available to the gas inspector."
"SEC. 51A-12.204_13_5_1_3","(iii)   The noise readings must also be submitted to the gas inspector on a weekly basis in an electronic format or other format specified by the gas inspector. The weekly report must contain all noise data, including pure tone and low frequency readings. The report must state whether the operation site is in compliance with the noise requirements in this subsection and Section 51A-6.102."
"SEC. 51A-12.204_13_5_2","(B)   If the report indicates that the operation site is not in compliance with the noise regulations in this subsection or Section 51A-6.102, the report must state the measures that are being taken to bring the operation site into compliance and the timeframe for implementing these remedial measures."
"SEC. 51A-12.204_13_5_3","(C)   The operator is responsible for all costs and fees associated with all continuous noise monitoring."
"SEC. 51A-12.204_13_5_4","(D)   Continuous monitoring must occur at:"
"SEC. 51A-12.204_13_5_4_1","(i)   the protected use property line or 100 feet from the nearest protected use, whichever is closer to the noise source; or"
"SEC. 51A-12.204_13_5_4_2","(ii)   a location approved by the gas inspector."
"SEC. 51A-12.204_13_6","(6)   Blankets and other noise reduction methods."
"SEC. 51A-12.204_13_6_1","(A)   When required. If a gas well is within 2,000 feet of a protected use, measured from the gas well in a straight line, without regard for intervening structures or objects, to the closest point of the protected use, the operator shall provide noise reduction blankets along the perimeter of the operation site that faces the protected uses."
"SEC. 51A-12.204_13_6_2","(B)   Height. Minimum height for a noise reduction blanket is 30 feet, except that the city council may reduce the minimum noise reduction blanket height as part of the SUP for a gas drilling and production use if the city council determines that the proposed noise mitigation at the perimeter of the operation site is adequate."
"SEC. 51A-12.204_13_6_3","(C)   Materials."
"SEC. 51A-12.204_13_6_3_1","(i)   Noise reduction blankets must be constructed of a fire-retardant material approved by the fire marshal."
"SEC. 51A-12.204_13_6_3_2","(ii)   The gas inspector may require the operator to use noise reduction blankets that meet a standard of sound transmission class (STC) 30 or greater when necessary."
"SEC. 51A-12.204_13_6_4","(D)   Timeframe."
"SEC. 51A-12.204_13_6_4_1","(i)   Except as otherwise provided in this paragraph, if drilling, fracturing, or well completion operations cease for a period longer than 90 days, the operator shall immediately remove all perimeter noise blankets and all supporting structures. The gas inspector may grant a one-time, 30-day extension per well."
"SEC. 51A-12.204_13_6_4_2","(ii)   The gas inspector may waive the 90-day removal requirement for an operation site that has sufficient natural, vegetative, or topographical screening that prevents the view of the perimeter noise reduction blankets from city streets or protected uses."
"SEC. 51A-12.204_13_6_4_3","(iii)   To ensure compliance with the noise reduction blanket removal requirements, the operator shall provide written notice to the gas inspector within 48 hours after ceasing drilling, fracturing, or well completion operations."
"SEC. 51A-12.204_13_6_5","(E)   Other noise reduction methods."
"SEC. 51A-12.204_13_6_5_1","(i)   Acoustic blankets, sound walls, mufflers, or other methods of noise mitigation may be used to ensure compliance with this subsection and Section 51A-6.102."
"SEC. 51A-12.204_13_6_5_2","(ii)   Additional methods of noise mitigation must be approved by the gas inspector."
"SEC. 51A-12.204_13_6_5_3","(iii)   All soundproofing must comply with accepted industry standards and is subject to approval by the fire marshal."
"SEC. 51A-12.204_14","(n)    Periodic updates and reports."
"SEC. 51A-12.204_14_1","(1)    Required updates."
"SEC. 51A-12.204_14_1_1","(A)   Except as otherwise provided in this division, other city ordinances, or an SUP, the operator shall notify the gas inspector in writing of any changes to the following information within seven days after the changes are made:"
"SEC. 51A-12.204_14_1_1_1","(i)    the name, address, or phone number of the operator; and"
"SEC. 51A-12.204_14_1_1_2","(ii)    the name, address, or phone number of the person designated to receive notices from the city."
"SEC. 51A-12.204_14_1_2","(B)   Except as otherwise provided in this division, other city ordinances, or an SUP, the operator shall notify the gas inspector in writing within one business day of any changes to the name, address, or 24-hour phone number of the person with supervisory authority over the gas drilling or production operation site."
"SEC. 51A-12.204_14_1_3","(C)   Except as otherwise provided in this division, other city ordinances, or an SUP, if the conditions on the operator site or the operations of the gas drilling and product use change or any other updates or changes are made that are not reflected on a required plan, the operator shall provide an update to each affected plan to the gas inspector within 30 days of the change."
"SEC. 51A-12.204_14_1_4","(D)   The operator shall submit a yearly written report to the gas inspector identifying any other changes to the information provided in the gas well permit application not previously reported to the city."
"SEC. 51A-12.204_14_1_5","(E)   The operator shall notify the gas inspector in writing that a well has been completed within 72 hours after completion."
"SEC. 51A-12.204_14_2","(2)   Reports."
"SEC. 51A-12.204_14_2_1","(A)   The operator shall give the gas inspector a copy of any complaint submitted to the Texas Railroad Commission within 30 days after the operator receives notice of the complaint."
"SEC. 51A-12.204_14_2_2","(B)   On a monthly basis, the operator shall give the gas inspector a copy of any new or amended permits, disclosures, and reports required by the Texas Railroad Commission and Texas Commission on Environmental Quality."
"SEC. 51A-12.204_15","(o)    Reworking."
"SEC. 51A-12.204_15_1","(1)    At least 10 days before reworking begins, the operator shall send written notice to the gas inspector of the operator’s intent to rework a well. The notice must identify the well, describe the activities involved in the reworking, and estimate the duration of the activities."
"SEC. 51A-12.204_15_2","(2)    The operator shall pay the reworking fee before the operator begins reworking the well."
"SEC. 51A-12.204_15_3","(3)    If a well is already abandoned, a new gas well permit is required to rework."
"SEC. 51A-12.204_16","(p)   Rights-of-way. For purposes of this subsection, rights-of-way means those rights-of-way located along the truck routes shown on the operator's approved transportation plan and incorporated by reference into the gas well permit."
"SEC. 51A-12.204_16_1","(1)   Periodic inspections. The operator shall periodically inspect the rights-of-way to determine if damage has occurred."
"SEC. 51A-12.204_16_2","(2)   City notifying operator. If the department of public works determines that the rights-of-way have been damaged, the gas inspector shall notify the operator in writing of the damage."
"SEC. 51A-12.204_16_3","(3)   Repairs. The operator shall repair the damage to the rights-of-way within 10 days after discovering or receiving notice of the damage. Repairs must be made in accordance with the current standards of the department of public works. At least two days before making the repairs, the operator shall notify the department of public works of the operator's intent to begin repairs. The operator shall have all necessary permits before repairing the rights-of-way."
"SEC. 51A-12.204_16_4","(4)   City making repairs and invoicing operator."
"SEC. 51A-12.204_16_4_1","(A)   If the operator fails to make repairs within 10 days after discovering or receiving notice of the damage, the director of public works may make the necessary repairs and invoice the operator. The operator shall pay the amount due within 30 days after the invoice date."
"SEC. 51A-12.204_16_4_2","(B)   If the director of public works determines that the damages to the rights-of-way affect the immediate health and safety of the public, the director of public works may make the repairs without first requesting that the operator make the repairs. The director of public works shall invoice and the operator shall pay the amount due within 30 days after the invoice date."
"SEC. 51A-12.204_16_4_3","(C)   If required by state law, the director of public works shall employ a competitive bidding process before making the repairs to the rights-of-way."
"SEC. 51A-12.204_16_5","(5)   Final inspection. After the gas inspector approves the abandonment and restoration of the operation site, the operator shall notify the director of public works and request an inspection of the rights-of-way. After inspection, the director of public works shall notify the operator of any needed repairs. Repairs must be made in accordance with this article."
"SEC. 51A-12.204_17","(q)   Security."
"SEC. 51A-12.204_17_1","(1)   Personnel."
"SEC. 51A-12.204_17_1_1","(A)   During drilling, fracturing, or reworking of a well, at least one person designated by the operator must be on the operation site at all times to oversee the activities and monitor safety."
"SEC. 51A-12.204_17_1_2","(B)   An operator shall provide an off-duty certified peace officer to direct traffic at the entrance to the operation site when high truck traffic is accessing the site, including during the construction of the operation site and fresh-water fracture pond, drilling, fracturing, flowback, and any reworking activities that requires a rig. The off-duty certified peace officer must ensure that all traffic entering and exiting the operation site is using the approved transportation route. A written record must be maintained of any violators and must be available on-site for inspection by the gas inspector."
"SEC. 51A-12.204_17_2","(2)   Security system. Within 10 days of completion of the temporary perimeter fencing, the operator shall install a fully operational security system that complies with the Dallas Fire Code and meets the following requirements."
"SEC. 51A-12.204_17_2_1","(A)   Remotely monitored control access system. The operator shall install and maintain at all vehicular gates a permitted, remotely monitored control access system. The control access system must meet the following requirements:"
"SEC. 51A-12.204_17_2_1_1","(i)   Monitoring. The control access system must be monitored by a facility capable of monitoring security-related alarm systems and meeting all required state and federal guidelines. The monitoring facility must be staffed and operational at all times."
"SEC. 51A-12.204_17_2_1_2","(ii)   Access control. Gate access must be secured by an access control system with an unlocking and re-locking mechanism that requires a card, numeric code, or other identification device for gate operation. The system must record the identity of the entering party and the date and time of such entry."
"SEC. 51A-12.204_17_2_1_3","(iii)   Intrusion detection system. The control access system must include a gate closure contact sensor that activates when the gate closure sensor is violated by non-identified access. The control access system must be equipped to signal a control panel that activates an on-site audible signal and registers at the monitoring facility when an access breach is detected."
"SEC. 51A-12.204_17_2_1_4","(iv)   Open gate detection. The control access system must include an open gate detection alarm that notifies the monitoring facility if the gate closure sensors, once accessed, are not closed and is reactivated within five minutes after being opened."
"SEC. 51A-12.204_17_2_1_5","(v)   Exit sensor. The operator shall equip all gates with a motion sensor, weight sensor, or other device to unarm the gate for vehicles exiting the site."
"SEC. 51A-12.204_17_2_2","(B)   Personnel exit gate. An exit-only gate must be installed for personnel near the vehicular gate entrance."
"SEC. 51A-12.204_17_2_3","(C)   Response to alarms."
"SEC. 51A-12.204_17_2_3_1","(i)   The operator shall obtain an alarm permit for the alarm system from the police department in accordance with the city’s alarm ordinance."
"SEC. 51A-12.204_17_2_3_2","(ii)   The monitoring facility must notify the operator and the police department in case of a security breach at the operation site."
"SEC. 51A-12.204_17_2_3_3","(iii)   The operator shall respond on-site with an authorized representative within 45 minutes after notification of an alarm."
"SEC. 51A-12.204_17_2_3_4","(iv)   The gas inspector may suspend the gas well permit if more than 20 false alarms occur at an operation site in any calendar year."
"SEC. 51A-12.204_17_2_4","(D)   Automated audible alarm system. The operator shall install and maintain an audible alarm system at each operation site to provide warnings in case of a substantial drop in pressure, fire, or the release of any gas or oil."
"SEC. 51A-12.204_17_3","(3)   Security cameras."
"SEC. 51A-12.204_17_3_1","(A)   The operator shall at all times after the temporary perimeter fence is installed have:"
"SEC. 51A-12.204_17_3_1_1","(i)   an adequate number of 24-hour operating security cameras to ensure coverage of the operation site, inside the perimeter fence; and"
"SEC. 51A-12.204_17_3_1_2","(ii)   post signs on the perimeter fence indicating that any activity on the operation site may be recorded by video surveillance."
"SEC. 51A-12.204_17_3_2","(B)   Cameras must be maintained in proper operating condition and must:"
"SEC. 51A-12.204_17_3_2_1","(i)   capture clear video images of all traffic entering and exiting the gates;"
"SEC. 51A-12.204_17_3_2_2","(ii)   capture clear video images of all production equipment located on the operation site;"
"SEC. 51A-12.204_17_3_2_3","(iii)   be equipped with motion detection technology;"
"SEC. 51A-12.204_17_3_2_4","(iv)   be equipped with panning technology to pan immediately to any motion detected on the operation site;"
"SEC. 51A-12.204_17_3_2_5","(v)   show the date and time of all activity on the video footage; and"
"SEC. 51A-12.204_17_3_2_6","(vi)   be capable of being viewed at a monitoring facility."
"SEC. 51A-12.204_17_3_3","(C)   The operator shall maintain continuous video data for at least 672 hours. Upon request, the operator shall provide to the gas inspector any recorded views of the fenced area."
"SEC. 51A-12.204_17_3_4","(D)   Data from videos may only be requested by the gas inspector or law enforcement officials."
