Structure, Text
"SEC. 51A-5.206_1_7","(7)   be certified by a registered professional engineer."
"SEC. 51A-5.206_2","(b)   Development within a geologically similar area must conform to the following performance standards:"
"SEC. 51A-5.206_2_1","(1)   Development must be fitted to the topography and soils to minimize cut and fill sections."
"SEC. 51A-5.206_2_2","(2)   Grading is not permitted within the 100 year flood plain boundaries of watercourses unless it is:"
"SEC. 51A-5.206_2_2_1","(A)   in conjunction with the construction of approved drainage facilities; or"
"SEC. 51A-5.206_2_2_2","(B)   authorized by a city council approved fill permit.  All grading must comply with Section 51A-5.207 of this division."
"SEC. 51A-5.206_2_3","(3)   Indigenous vegetation must be retained and protected except in immediate areas of development so that a minimal amount of vegetation is removed or replaced. If vegetation is removed, it must be replaced with new vegetation of the same variety unless the building official approves an alternative variety as being less susceptible to disease or better suited for urban development."
"SEC. 51A-5.206_2_4","(4)   Development must be accomplished in a manner which assures that as small an area as possible is exposed to erosion at any one time.  When land is exposed during development, the exposure must be kept to the shortest practical period of time not to exceed six months.  In extraordinary cases, an extension of the six month time period may be granted in writing by the director. In such cases the director shall seek and consider the recommendation of the escarpment area review committee before making his decision."
"SEC. 51A-5.206_2_5","(5)   Areas where construction activities have ceased for more than 21 days must be stabilized by the developer to minimize erosion through the use of temporary or permanent vegetation, mulching, sod, geotextiles, or similar measures.  In cases where permanent measures are not installed, the developer must maintain the temporary measures until the site is either fully developed or permanent vegetation with a density of at least 70 percent of the native background vegetative cover for the area has been installed."
"SEC. 51A-5.206_2_6","(6)   Sediment basins or other installations approved by the director must be installed and maintained to remove sediment from runoff waters accumulating on land undergoing development. These installations should be returned to natural conditions upon the substantial completion of improvements or when the director determines that the installations are no longer needed.  In any event, the owner shall cause these installations to be returned to natural conditions within 90 days after written notice to do so is given by the director."
"SEC. 51A-5.206_2_7","(7)   Runoff caused by changed soil and surface conditions during and after development, both above and below the escarpment zone, must be controlled on each development site within approved drainage facilities so that the runoff velocity leaving the site is maintained at or below predevelopment rates. Site-specific erosion control is required below the escarpment zone where the erosion control plan shows detrimental erosion caused by runoff velocities."
"SEC. 51A-5.206_2_8","(8)   When additional storm water runoff is being discharged onto the face of the escarpment, the property owner’s engineer shall provide an analysis of whether the additional storm water runoff has a negative effect on the escarpment.  If the additional storm water runoff has a negative effect, then detention is required."
"SEC. 51A-5.206_2_9","(9)   Stormwater drainage may not be discharged over the escarpment face at eroding velocities as those velocities are defined in the soil evaluation reports.  In no event may the discharge exceed a velocity greater than three feet per second. Stormwater drainage discharge must comply with Section 51A-5.207 of this division."
"SEC. 51A-5.206_2_10","(10)   Temporary vegetation and mulching must be used to protect areas exposed during development.  Permanent vegetation must be established on disturbed areas following development in accordance with the vegetation plan required under Section 51A-5.208 of this division."
"SEC. 51A-5.206_2_11","(11)   Channel velocities may not exceed five feet per second, except that velocities higher than five feet per second may be maintained at up to predevelopment rates in the escarpment and chalk zones if the developer establishes to the satisfaction of the director that these velocities do not produce detrimental erosion.  If damaging erosion is occurring, site-specific erosion control measures are required.  Energy dissipators, if required, must be approved by the director to maintain channel velocities at acceptable levels.  (Ord. Nos. 19455; 26000; 30893)"
"SEC. 51A-5.207","GRADING PLAN."
"SEC. 51A-5.207_1","(a)   A grading plan must be submitted for all proposed development within a geologically similar area.  Except for items that are expressly waived by the director, the following items must be included as part of the plan:"
"SEC. 51A-5.207_1_1","(1)   A soil engineering report.  This report must include data regarding the nature, distribution and strength of existing soils, conclusions and recommendations for grading procedures, design criteria for corrective measures when necessary, and opinions and recommendations covering adequacy of the site to be developed.  The report must be signed by a registered professional engineer."
"SEC. 51A-5.207_1_2","(2)   An engineering geology report.  This report must include an adequate description of the geology of the site, conclusions and recommendations regarding the effect of geologic conditions on the proposed development, and opinions and recommendations covering the adequacy of the site to be developed.  The report must be signed by a registered professional engineer."
"SEC. 51A-5.207_1_3","(3)   Limiting dimensions, elevations or finish contours to be achieved by grading, and proposed drainage channels and related construction."
"SEC. 51A-5.207_1_4","(4)   Detailed plans for all surface and subsurface drainage devices, walls, cribbing, dams, and other protective devices to be constructed with or as a part of the proposed work, together with a map showing the drainage area and the estimated runoff of the area."
"SEC. 51A-5.207_2","(b)   Development within a geologically similar area must conform to the following performance standards:"
"SEC. 51A-5.207_2_1","(1)   Grading must be planned so as to have the least disturbance on the area’s natural topography, watercourses, vegetation, and wildlife. This may preclude all development in certain areas. No cleared, graded, or otherwise disturbed land may be left without temporary protective stabilizing cover.  (See Section 51A-5.206.)"
"SEC. 51A-5.207_2_2","(2)   The maximum slopes permitted in geologically similar areas shall be determined by the director based on the results of the geotechnical investigations of the site materials and other factors analyzed in this division."
"SEC. 51A-5.207_2_3","(3)   Topsoil must be stockpiled and redistributed on areas where vegetation will be grown after the grading is completed.  Methods to insure maintenance of these areas until vegetation is established must be detailed.  (Ord. Nos. 19455; 26000)"
"SEC. 51A-5.208","VEGETATION PLAN."
"SEC. 51A-5.208_1","(a)   A vegetation plan must be submitted for all proposed development in a geologically similar area.  Except for items that are expressly waived by the director, the plan must:"
"SEC. 51A-5.208_1_1","(1)   show the location and type of landscape features and plant materials in the areas of proposed development; and"
"SEC. 51A-5.208_1_2","(2)   specify all proposed vegetation removal and replacement."
"SEC. 51A-5.208_2","(b)   Development in a geologically similar area must conform to the following performance standards:"
"SEC. 51A-5.208_2_1","(1)   Indigenous vegetation must be retained and protected except in immediate areas of development so that a minimal amount of vegetation is removed or replaced. If vegetation is removed, it must be replaced with new vegetation of the same variety unless the building official approves an alternative variety as being less susceptible to disease or better suited for urban development."
"SEC. 51A-5.208_2_2","(2)   Shrub borders must be maintained around woodlands where practicable."
"SEC. 51A-5.208_2_3","(3)   Landscaping must consist of ecologically suitable plant species.  (Ord. Nos. 19455; 26000; 30893)"
"SEC. 51A-5.209","ESCARPMENT AREA REVIEW COMMITTEE."
"SEC. 51A-5.209_1","(a)   In order to assist the director and the board of adjustment in the administration and interpretation of these escarpment regulations, and to establish an efficient forum for city input and review of proposed developments in geologically similar areas, an escarpment area review committee (""the committee"") shall be established. The committee shall be advisory in nature and be comprised of at least one representative from the departments of sustainable development and construction, parks and recreation, planning and urban design, and public works. Members of the committee shall be appointed by the heads of the departments they represent. At least two representatives must be present to constitute a quorum."
"SEC. 51A-5.209_2","(b)   The committee shall have the following powers and duties:"
"SEC. 51A-5.209_2_1","(1)   To thoroughly familiarize itself with the structures, land, areas, geology, hydrology, and indigenous plant life in the escarpment zone and in geologically similar areas."
"SEC. 51A-5.209_2_2","(2)   To thoroughly familiarize itself with the escarpment regulations."
"SEC. 51A-5.209_2_3","(3)   To identify criteria to be used in evaluating proposed development in the escarpment zone and in geologically similar areas."
"SEC. 51A-5.209_2_4","(4)   To identify guidelines to be used in determining whether a proposed development complies with the spirit and intent of the escarpment regulations."
"SEC. 51A-5.209_2_5","(5)   To meet with each prospective developer of a project for which an escarpment permit is required and make recommendations to the director as to what information may be waived or what additional information is required to allow a complete evaluation of the proposed project."
"SEC. 51A-5.209_2_6","(6)   To review applications for escarpment permits for compliance with the escarpment regulations, and to make recommendations to the director as to whether the applications should be approved or denied."
"SEC. 51A-5.209_2_7","(7)   To give advice and provide staff assistance to the board of adjustment and the city plan commission in the exercise of their responsibilities."
"SEC. 51A-5.209_2_8","(8)   To initiate amendments to the escarpment regulations when, in the opinion of the committee, the amendments are necessary to further the spirit and intent of the escarpment regulations."
"SEC. 51A-5.209_3","(c)   The committee shall meet at least once each month, with additional meetings to be held upon the call of the director, or upon petition of a simple majority of the members of the committee."
"SEC. 51A-5.209_4","(d)   The provisions of Chapter 8, “Boards and Commissions,” of the Dallas City Code, as amended, do not apply to the committee."
"SEC. 51A-5.209_5","(e)   Actions taken or recommendations made by the committee are not binding upon the director, the board of adjustment, the city plan commission, and the city council, and these persons and public bodies may decide a matter contrary to the recommendations of the committee.  (Ord. Nos. 19455; 25047; 26000; 28073; 28424; 29478; 29882; 30239; 30654)"
"SEC. 51A-5.210","PLATTING IN THE ESCARPMENT ZONE AND IN THE GEOLOGICALLY SIMILAR AREA."
"SEC. 51A-5.210_1","When property in the escarpment zone or in the geologically similar area is platted:"
"SEC. 51A-5.210_1","(1)   the escarpment zone or the geologically similar area must be shown on the plat;"
"SEC. 51A-5.210_2","(2)   the plat must provide any dedications necessary for maintenance, drainage, or compliance with this division; and"
"SEC. 51A-5.210_3","(3)   the property owner is encouraged, but not required, to dedicate the escarpment zone or geologically similar area to the city as park.  (Ord. 26000)"
