Structure, Text
"SEC. 51A-10.126_2_7","(7)   Pavements.  An applicant may provide enhanced pavement.  The same pavement cannot satisfy multiple categories. (Note: All vehicular pavement must comply with the construction and maintenance provisions for off-street parking in this chapter.) Maximum total of 15 points."
"SEC. 51A-10.126_2_7_1","(A)   Option 1:  Enhanced vehicular pavement.  Pavement must be a minimum of 25 percent of all outdoor vehicular pavement on the lot."
"SEC. 51A-10.126_2_7_1_1","(i)   Enhanced texture.  Stamped concrete, sand-blasted, rock-salt finished, pavers on concrete base, stone, etc.:  Three points."
"SEC. 51A-10.126_2_7_1_2","(ii)   Enhanced color.  Color is integrated into textured pavement:  Three points."
"SEC. 51A-10.126_2_7_2","(B)   Option 2:  Permeable vehicular pavement.  Pavement must be a minimum of 25 percent of all outdoor vehicular pavement on the lot.  Five points."
"SEC. 51A-10.126_2_7_3","(C)   Option 3:  Enhanced pedestrian walkways.  Enhanced pedestrian walkways must consist of enhanced pavement intended for pedestrian use and occupy at least five percent of the lot."
"SEC. 51A-10.126_2_7_3_1","(i)   Enhanced texture.  Stamped concrete, sand-blasted, rock-salt finished, pavers on concrete base, stone, etc.:  Three points."
"SEC. 51A-10.126_2_7_3_2","(ii)   Enhanced color.  Color is integrated into textured pavement:  Three points."
"SEC. 51A-10.126_2_8","(8)   Conservation. The applicant may create a conservation area on the property. The conservation area must occupy at least five percent of the lot area.  Maximum of 25 points."
"SEC. 51A-10.126_2_8_1","(A)   Option 1:  Tree preservation in the development impact area.  Large or medium trees maintained in the development impact area may be used to meet design option requirements and to meet the requirements for site tree credit in Section 51A-10.125 .  The trees must be protected and maintained in areas required by this article.  Two points for each tree up to a maximum of 10 points.  Significant trees may attain five points."
"SEC. 51A-10.126_2_8_2","(B)   Option 2:  Habitat preservation.  The applicant must preserve existing healthy native and mixed species grassland or woodland areas.  Five points."
"SEC. 51A-10.126_2_8_3","(C)   Option 3:  Habitat preservation and restoration using an active management plan.  The applicant may create or restore natural habitat conditions if designed and implemented by a qualified professional. Site maintenance must be continual for the purpose of sustaining the vegetated area.  The option may be combined with low impact development design for the drainage functions of the property. 10 points."
"SEC. 51A-10.126_2_8_4","(D)   Option 4:  Habitat preservation and restoration - adjacent to primary natural areas.  The applicant may preserve and restore land areas adjacent to wetlands, creeks, floodplain, and slopes which help protect creeks, habitat, slopes, and woodland in primary natural areas from the site construction.  This option may be combined with pedestrian amenities.  The area must be at least five percent of building site area.  15 points."
"SEC. 51A-10.126_2_9","(9)   Low impact development (LID).  The applicant may improve the property with low impact development design to manage stormwater flow and provide surface heat abatement. The improvements may be combined for a maximum of 20 points."
"SEC. 51A-10.126_2_9_1","(A)   Rain garden.  Maximum six points."
"SEC. 51A-10.126_2_9_1_1","(i)   1 to 5,000 square feet:  three points; and"
"SEC. 51A-10.126_2_9_1_2","(ii)   each additional 1,000 square feet:  one point."
"SEC. 51A-10.126_2_9_2","(B)   Bioswale.  Maximum 10 points per bioswale."
"SEC. 51A-10.126_2_9_2_1","(i)   50 to 100 feet long:  three points; and"
"SEC. 51A-10.126_2_9_2_2","(ii)   each additional 50 feet:  one point."
"SEC. 51A-10.126_2_9_3","(C)   Water-wise plant materials and planting beds.  The applicant may provide landscaping that uses water conservation techniques including water-wise plants, mulch, and efficient irrigation.  Maximum 10 points."
"SEC. 51A-10.126_2_9_3_1","(i)   In a minimum of 50 percent of landscape areas:  three points."
"SEC. 51A-10.126_2_9_3_2","(ii)   In a minimum of 80 percent of landscape areas:  five points."
"SEC. 51A-10.126_2_9_3_3","(iii)   Low-water consumption grasses for 80 percent of turf surfaces: three points."
"SEC. 51A-10.126_2_9_3_4","(iv)   Low-water consumption grasses for all turf surfaces: five points."
"SEC. 51A-10.126_2_10","(10)   Parking lots.  The applicant may improve the surface parking and vehicle outside display and storage areas in an interior zone on the property to provide wider landscape areas and an improved shade tree environment.  The improvements may be combined for a maximum of 30 points for development impact areas 10 acres or larger and 20 points for development impact areas less than 10 acres."
"SEC. 51A-10.126_2_10_1","(A)   Option 1: Pedestrian pathways.  Provide a protected pedestrian pathway, between three feet and 15 feet in width, through a parking lot to a building from a public or private street in an expanded landscape area median with trees and a walkway.  A minimum of one large or medium tree is required for each 40 linear feet of pedestrian pathway or landscape area median.  Five points."
"SEC. 51A-10.126_2_10_2","(B)   Option 2:  Reduce distance between parking lot landscape islands.  Provide no more than 10 parking spaces between landscape areas.  Five points."
"SEC. 51A-10.126_2_10_3","(C)   Option 3:  Increase size of parking lot landscape islands.  Increase the landscape area to a minimum of 200 square feet for each large or medium tree."
"SEC. 51A-10.126_2_10_3_1","(i)   Increase landscape area of 50 percent of the required parking lot landscape islands.  Five points."
"SEC. 51A-10.126_2_10_3_2","(ii)   Increase landscape area of 75 percent of the required parking lot landscape islands.  10 points."
"SEC. 51A-10.126_2_10_4","(D)   Option 4:  Increase landscape area of parking lot landscape islands.  Increase the landscape area a minimum of 300 square feet for each large or medium tree."
"SEC. 51A-10.126_2_10_4_1","(i)   Increase landscape area of 50 percent of the required parking lot landscape islands.  Seven points."
"SEC. 51A-10.126_2_10_4_2","(ii)   Increase landscape area of 75 percent of the required parking lot landscape islands.  12 points."
"SEC. 51A-10.126_2_10_5","(E)   Option 5:  Additional parking lot landscape islands.  Each additional parking lot landscape island provided - Three points."
"SEC. 51A-10.126_2_10_6","(F)   Option 6:  Landscape medians.  Provide a minimum 10-foot-wide landscape median with large or medium trees extending the length of a minimum 12-space parking row.  Five points for each full median for a maximum of 20 points on the Property."
"SEC. 51A-10.126_2_10_7","(G)   Option 7:  Landscape medians.  Provide a 12-foot-wide landscape median with large or medium trees extending the length of a minimum 12-space parking row.  Seven points for each full median for a maximum of 28 points on the Property."
"SEC. 51A-10.126_2_10_8","(H)   Option 8:  Landscape medians.  Provide a 16-foot-wide landscape median with large or medium trees extending the length of a minimum 12-space parking row.  10 points for each full median for a maximum of 30 points on the Property."
"SEC. 51A-10.126_2_10_9","(I)   Option 9:  Large legacy tree.  Provide a large legacy tree in a minimum 500 square foot dedicated open soil area.  Two points per tree for a maximum of 20 points."
"SEC. 51A-10.126_2_10_10","(J)   Option 10:  Pocket park.  Provide a minimum of 2,500 square feet of contiguous open soil landscape area.  20 points."
"SEC. 51A-10.126_2_11","(11)   General.  The applicant may provide documentation and demonstrate ability to achieve certain conditions."
"SEC. 51A-10.126_2_11_1","(A)   Option 1.  Provide Sustainable SITES Initiative documentation and demonstrate ability to attain SITES certified level or greater.  10 points."
"SEC. 51A-10.126_2_11_2","(B)   Option 2.  Provide and implement a landscape maintenance plan for a minimum three year period.  Three points.  (Ord. Nos. 19455; 20496; 22053; 30929)"
"SEC. 51A-10.127","WHEN LANDSCAPING MUST BE COMPLETED."
"SEC. 51A-10.127_1","(a)   Except as otherwise provided in Subsection (b), all landscaping must be completed before the final inspection of any building on the lot. If there is an approved landscape plan for the lot, the landscaping must comply with that plan before the final inspection."
"SEC. 51A-10.127_2","(b)   If the property owner provides the building official with documented assurance that the landscaping will be completed within six months, the building official may permit the property owner to complete his landscaping during the six-month period. For purposes of this subsection, ""documented assurance"" means:"
"SEC. 51A-10.127_2_1","(1)   a copy of a valid contract to install the landscaping in accordance with the landscape plan within the six-month period; or"
"SEC. 51A-10.127_2_2","(2)   a set of deed restrictions containing a covenant to install the landscaping in accordance with the landscape plan within the six-month period. The deed restrictions must:"
"SEC. 51A-10.127_2_2_1","(A)   expressly provide that they may be enforced by the city of Dallas;"
"SEC. 51A-10.127_2_2_2","(B)   be approved as to form by the city attorney; and"
"SEC. 51A-10.127_2_2_3","(C)   be filed in the deed records of the county in which the land is located."
"SEC. 51A-10.127_3","(c)   If, at the end of the six-month period, the landscaping has not been installed in accordance with the landscape plan, the owner of the property is liable to the city for a civil penalty in the amount of $200 a day for each calendar day thereafter until the landscaping is properly installed. The building official shall give written notice to the property owner of the amount owed to the city in civil penalties, and shall notify the city attorney of any unpaid civil penalty. The city attorney shall collect unpaid civil penalties in a suit on the city's behalf."
"SEC. 51A-10.127_4","(d)   The civil penalty provided for in Subsection (c) is in addition to any other enforcement remedies the city may have under city ordinances and state law.  (Ord. Nos. 19455; 20496; 22053; 30929)"
"SEC. 51A-10.128","ENFORCEMENT BY BUILDING OFFICIAL."
"SEC. 51A-10.128_1","Whenever any work is being done contrary to the provisions of this division, the building official may order the work stopped by notice in writing served on any person engaged in the work or causing the work to be done. A person issued this notice shall stop work immediately until authorized by the building official to proceed with the work.  (Ord. Nos. 25155; 30929)"
"SEC. 51A-10.131","APPLICATION OF DIVISION."
"SEC. 51A-10.131_1","(a)   This division applies to all property in the city except for:"
"SEC. 51A-10.131_1_1","(1)   except as provided in this section, lots smaller than two acres in size that contain single-family or duplex uses in residential districts; and"
"SEC. 51A-10.131_1_2","(2)   lots in an overlay district or a planned development district with tree preservation regulations that vary appreciably from those in this article, as determined by the building official."
"SEC. 51A-10.131_2","(b)   In this section, a tree removal property with an area of two acres or less in a residential district is considered to be vacant when an application is made for a demolition permit to demolish a single family or duplex structure.  The tree removal property is considered to be vacant until:"
"SEC. 51A-10.131_2_1","(1)   the demolition permit is closed (not expired) by the building inspector (reinstating the single family or duplex use); or"
"SEC. 51A-10.131_2_2","(2)    a certificate of completion is provided to the tree removal property owner for a new single family or duplex structure for occupancy on the property."
"SEC. 51A-10.131_3","(c)   Historic trees on lots smaller than two acres in size that contain single-family or duplex uses in residential districts may be recognized in accordance with Section 51A-10.133.  (Ord. Nos. 22053; 25155; 28553; 30929)"
"SEC. 51A-10.131.1","INTENT."
"SEC. 51A-10.131.1_1","The city council intends that this division fully comply with state law to encourage the active planting of new trees and the replacement of damaged, injured, or removed trees by providing alternatives and options that will enhance the urban forest.  (Ord. 30929)"
"SEC. 51A-10.131.2","PLANNED DEVELOPMENT DISTRICTS."
"SEC. 51A-10.131.2_1","Deviations from this division require a three-quarters vote of the city council.  (Ord. 30929)"
"SEC. 51A-10.132","TREE REMOVAL APPLICATIONS."
"SEC. 51A-10.132_1","(a)   Tree removal application and posting."
"SEC. 51A-10.132_1_1","(1)   Except as provided in this subsection, a responsible party must post either an approved tree removal application in accordance with this section or a building permit in a conspicuous place at the entrances to the tree removal property, before removing or seriously injuring a protected tree on that tree removal property."
"SEC. 51A-10.132_1_2","(2)   A tree removal application must be posted in a conspicuous place at the entrance to the tree removal property in conjunction with a demolition permit or a grading permit."
"SEC. 51A-10.132_1_3","(3)   For trees removed from public right-of-way, posting of the required tree removal application is not required."
"SEC. 51A-10.132_2","(b)   Application for review. An application required under this section must be filed with the building official on a form furnished by the city for that purpose. The application must include the following:"
"SEC. 51A-10.132_2_1","(1)   General. The name, address, telephone number, and signature of the applicant. The applicant may be the owner of the tree removal property or a contracted agent acting for the owner."
"SEC. 51A-10.132_2_2","(2)   Owner information. The name, address, and telephone number of each tree removal property owner."
"SEC. 51A-10.132_2_3","(3)   Tree removal property information. The street address, zoning district, and any overlay district of the tree removal property."
"SEC. 51A-10.132_2_4","(4)   Tree survey or forest stand delineation.  One of the following must be provided."
"SEC. 51A-10.132_2_4_1","(A)   A tree survey that shows the location, diameter, and name (both common and scientific) of all trees on the tree removal property (trees in close proximity that all have a diameter of less than eight inches may be designated as a ""group of trees"" with only the number noted), or an estimate of the total diameter inches of protected trees, calculated and documented using a tree sampling method determined by the building official to be reasonably accurate. The survey does not have to be prepared by a registered surveyor, architect, or landscape architect. Trees not proposed for removal or serious injury, or located further than 20 feet from proposed construction activity need not be shown on the survey unless the building official determines it would help evaluation of the application."
"SEC. 51A-10.132_2_4_2","(B)   A forest stand delineation (""FSD"") used for the purpose of calculating the total square footage of forest canopy coverage of building sites and providing an ecological assessment of a property.  An FSD must be approved by the building official.  The building official shall determine the information required to be provided in an FSD.  The FSD is applicable to and may be used to calculate:"
"SEC. 51A-10.132_2_4_2_1","(i)   Tree canopy cover assessment for old-field tree stands and undeveloped lots, two acres or larger, in early succession stages when:"
"SEC. 51A-10.132_2_4_2_1_1","(aa)   a stand, or partial stand, with a minimum of 60 percent Class 3, eastern red cedar, or unprotected trees is located in a proposed development impact area;"
"SEC. 51A-10.132_2_4_2_1_2","(bb)   the forest stand delineation excludes areas within 50 feet of a 100-year floodplain, 50 feet of a wetland, 50 feet of an escarpment zone, or 150 feet of a stream bank;"
"SEC. 51A-10.132_2_4_2_1_3","(cc)   the trees in the stand, or partial stand, is designated in an age class of 60 years or less by the building official based on site and historical data; and"
"SEC. 51A-10.132_2_4_2_1_4","(dd)   the stand is assessed and surveyed using tree sampling methods which provide general species quantity and tree size determinations based on the use of quadrat plots, a transect line sampling method, point-quarter sampling method, or other method approved by the building official."
"SEC. 51A-10.132_2_4_2_2","(ii)   Tree canopy cover credit for single family and duplex construction."
"SEC. 51A-10.132_2_4_2_3","(iii)   Tree canopy cover assessment of development impact areas in conjunction with sustainable development incentives."
"SEC. 51A-10.132_2_4_2_4","(iv)   Tree canopy cover assessment on properties five acres or larger with institutional and community service uses or recreation uses when the measured tree canopy coverage is the baseline for determining the number of trees required for replacement when using the canopy cover replacement calculation for legacy trees in Section 51A-10.134(c)(7)."
"SEC. 51A-10.132_2_4_2_5","(v)   Forest analysis for baseline documentation to create a conservation easement."
"SEC. 51A-10.132_2_4_2_6","(vi)   Tree canopy cover assessment where trees are removed without authorization."
"SEC. 51A-10.132_2_5","(5)   All permits and approvals related to floodplain, wetland, or escarpment regulations required by city departments or other agencies."
"SEC. 51A-10.132_2_6","(6)   Any other reasonable and pertinent information that the building official determines to be necessary for review."
"SEC. 51A-10.132_3","(c)   Form of approval of tree removal application. A tree removal application is not approved until it has been signed by the building official."
"SEC. 51A-10.132_4","(d)   Separate offense for each tree removed or seriously injured without a permit. A responsible party commits a separate violation of this section for each tree removed or seriously injured without authorization by a building permit or approved tree removal application."
"SEC. 51A-10.132_5","(e)   Decision of the building official. The building official shall deny a tree removal application if the removal or serious injury is not in the public interest. This decision must be based on the following factors:"
"SEC. 51A-10.132_5_1","(1)   The feasibility of relocating a proposed improvement that would require the removal or serious injury of the tree."
"SEC. 51A-10.132_5_2","(2)   The cost of preserving the tree."
"SEC. 51A-10.132_5_3","(3)   Whether the lot or tract would comply with this article after the removal or serious injury."
"SEC. 51A-10.132_5_4","(4)   Whether the removal or serious injury is contrary to the public health, safety, or welfare."
"SEC. 51A-10.132_5_5","(5)   The impact of the removal or serious injury on the urban and natural environment."
"SEC. 51A-10.132_5_6","(6)   Whether an economically viable use of the property will exist if the application is denied."
"SEC. 51A-10.132_5_7","(7)   Whether the tree is worthy of preservation, is a significant tree, or a historic tree."
"SEC. 51A-10.132_5_8","(8)   Whether the tree is diseased or has a short remaining life expectancy."
"SEC. 51A-10.132_5_9","(9)   The effect of the removal or serious injury on erosion, soil moisture retention, flow of surface waters, and drainage systems."
"SEC. 51A-10.132_5_10","(10)   The need for buffering of residential areas from the noise, glare, and visual effects of nonresidential uses."
"SEC. 51A-10.132_5_11","(11)   Whether a landscape plan has been approved by the board of adjustment, city plan commission, or city council."
"SEC. 51A-10.132_5_12","(12)   Whether the tree interferes with a utility service."
"SEC. 51A-10.132_5_13","(13)   Whether the tree is near existing or proposed structures."
"SEC. 51A-10.132_5_14","(14)   Whether the proposed mitigation for tree removal or serious injury is sufficient."
"SEC. 51A-10.132_6","(f)   Development impact area waiver.  Except as provided in this section, if tree removal is authorized by a building permit for construction of a main structure, a property owner may apply for a waiver of the tree replacement requirements in Section 51A-10.134 .  The waiver applies to protected trees in the development impact area on properties not listed in Sections 51A-10.131 and 51A-10.134 (b), all single family and duplex permits, and properties excepted from Article X landscape requirements in Section 51A-10.121 ."
"SEC. 51A-10.132_6_1","(1)   Qualifications. The owner must demonstrate a good faith effort to design the building project to preserve the most, the biggest, and the best trees, by providing the following:"
"SEC. 51A-10.132_6_1_1","(A)   a tree survey and a tree protection plan implemented as required by this division; and"
"SEC. 51A-10.132_6_1_2","(B)   proof of consultation with a qualified consulting arborist or landscape architect for planning and implementing best management practices to reduce the negative impacts of construction on protected trees before submitting the building permit for approval."
"SEC. 51A-10.132_6_2","(2)   Tree removal property waiver requirements."
"SEC. 51A-10.132_6_2_1","(A)    Tree removal properties two acres and larger.  All tree removal properties two acres and larger must:"
"SEC. 51A-10.132_6_2_1_1","(i)   meet the qualification requirements of Section 51A-10.135(d)(1) for sustainable development incentives;"
"SEC. 51A-10.132_6_2_1_2","(ii)   reduce mitigable inches of protected trees on the tree removal property by a minimum of 50 percent through application of tree canopy coverage credit using Sustainable Development Incentives procedures; and"
"SEC. 51A-10.132_6_2_1_3","(iii)   develop and implement the sustainable landscape plan and tree preservation plan in Section 51A-10.135(d)(4)."
"SEC. 51A-10.132_6_2_2","(B)   Tree removal properties less than two acres. The owner must meet all qualifications in Section 51A-10.132 (f)(1)."
"SEC. 51A-10.132_6_3","(3)   Waivers.  The building official shall waive tree replacement requirements for protected trees within the development impact area if the building official determines that all requirements in this subsection are met."
"SEC. 51A-10.132_6_3_1","(A)    Limitations.  Except as provided in this subsection, the waiver is limited to protected trees in the development impact area on the tree removal property growing within the building footprint, minimum required parking areas, driveways, sidewalks, utility easements, detention areas, areas of grading, excavation areas, and staging areas necessary for construction."
"SEC. 51A-10.132_6_3_2","(B)   Waiver calculations.  Except as provided in this subparagraph, the number of inches to be waived is determined by providing the total number of inches of protected trees in the applicable locations in the development impact area."
"SEC. 51A-10.132_6_3_2_1","(i)    The building official shall not waive mitigation of protected trees for non-required off-street parking spaces.  The number of inches waived must be reduced on a pro-rata basis determined by the percentage of non-required parking spaces provided in the parking area.  (Example:  If the number of parking spaces required is 450; and 521 spaces are being provided on the lot, then the tree mitigation requirements shall not be waived for the 71 excess parking spaces. [71/450=15.78%])."
"SEC. 51A-10.132_6_3_2_2","(ii)   The building official shall not waive mitigation of protected trees for an area greater than 70 percent of the tree removal property.  Trees must be mitigated on a pro-rata basis if the develop ment impact area exceeds 70 percent of the tree removal property.  (Example: If the development impact area is 85 percent of the tree removal property, 15 percent of the trees removed must be mitigated, [0.85-0.70=0.15]."
"SEC. 51A-10.132_6_3_3","(C)   Significant trees.  Any significant tree on the tree removal property removed or seriously injured must be replaced and is not eligible for this mitigation waiver."
"SEC. 51A-10.132_6_3_4","(D)   Primary natural area. The development impact area waiver may not include trees within a primary natural area."
"SEC. 51A-10.132_6_3_5","(E)   Special exception.  A tree removal property with a waiver must fully comply with the minimum landscape requirements without a special exception."
"SEC. 51A-10.132_6_3_6","(F)   Completion.  No waiver is complete until the tree removal property passes a final tree mitigation inspection or landscape inspection and obtains a permanent certificate of occupancy."
"SEC. 51A-10.132_6_3_7","(G)   Denial.  The building official shall deny a development impact area waiver if the building official determines that the owner is in violation of any of the applicable requirements of this division during the period between initial review and final tree mitigation or landscape inspection.  If a waiver is denied, the required tree replacement must be completed in accordance with Section 51A-10.134 .  (Ord. Nos. 22053; 25155; 30929)"
"SEC. 51A-10.133","HISTORIC TREES."
"SEC. 51A-10.133_1","(a)   A property owner must agree, on a form approved by the director, to have a tree designated as historic before the historic designation can be approved by city council."
"SEC. 51A-10.133_2","(b)   Except as provided in this section, historic status lasts for the life of the tree."
"SEC. 51A-10.133_3","(c)   A certified copy of the resolution declaring a tree historic must be filed in the deed records of the county where the historic tree is located."
"SEC. 51A-10.133_4","(d)   Except as provided in Section 51A-10.140, historic trees may only be removed by authorization of the city council.  (Ord. 30929)"
"SEC. 51A-10.133.1","TRANSPLANTED TREES."
"SEC. 51A-10.133.1_1","(a)   Procedure. Established and healthy protected trees on a tree removal property may be transplanted within the city. The transplanting process must conform to operational and safety standards stated in ANSI A300 (Part 6), as amended, and with ISA Best Management Practices for Tree Planting, as amended."
"SEC. 51A-10.133.1_1_1","(1)   A protected tree that meets the requirements of this section is not considered removed, or seriously injured, if the transplanted tree is planted and maintained in a healthy growing condition."
"SEC. 51A-10.133.1_1_2","(2)   Building official approval is required before beginning the transplantation for credit as a landscape tree, for tree replacement, or for acceptance in tree canopy coverage measurements."
"SEC. 51A-10.133.1_1_3","(3)   The following information is required to obtain building official approval."
"SEC. 51A-10.133.1_1_3_1","(A)   An initial assessment report describing transplanting practices from beginning to end of the process, including post-planting care practices."
"SEC. 51A-10.133.1_1_3_2","(B)   A tree survey or landscape plan identifying the original and final locations of the protected tree after transplant, as applicable."
"SEC. 51A-10.133.1_1_3_3","(C)   Names and contact information of the property owners and contractors."
"SEC. 51A-10.133.1_1_3_4","(D)   Contractor credentials and a statement of equipment and procedures to be used for the operation."
"SEC. 51A-10.133.1_1_3_5","(E)   Other information required by the building official."
"SEC. 51A-10.133.1_2","(b)   Credit for transplanted trees."
"SEC. 51A-10.133.1_2_1","(1)   Healthy small trees qualify for one inch of replacement credit for each inch of the transplanted tree."
"SEC. 51A-10.133.1_2_2","(2)   Healthy large and medium protected trees six inches in diameter or less qualify for one inch of replacement credit for each inch of the transplanted tree."
"SEC. 51A-10.133.1_2_3","(3)   Healthy large and medium protected trees between seven inches and 12 inches in diameter qualify for two inches replacement credit for each inch of the transplanted tree."
"SEC. 51A-10.133.1_2_4","(4)   Healthy large and medium protected trees between 12 inches and 24 inches in diameter qualify for three inches of replacement credit for each inch of the transplanted tree."
"SEC. 51A-10.133.1_2_5","(5)   Healthy large and medium protected trees 24 inches or more in diameter qualify for five inches of replacement credit for each inch of the transplanted tree."
"SEC. 51A-10.133.1_3","(c)   Tree canopy coverage.  Transplanted trees may be measured as part of the overall tree canopy coverage of a property in a forest stand delineation as a preserved tree.  (Ord. 30929)"
"SEC. 51A-10.134","REPLACEMENT OF REMOVED OR SERIOUSLY INJURED TREES."
"SEC. 51A-10.134_1","(a)   In general.  Except as provided in this section, if a tree removal application is approved, a building permit is issued, an unauthorized tree removal occurs, or when a tree is removed from a public right-of-way in conjunction with a private development, one or more healthy replacement trees must be planted in accordance with the requirements in this article."
"SEC. 51A-10.134_2","(b)   Exception.  Trees removed with a building permit for construction of a single family or duplex dwelling on a lot one acre or less in a residential district are not required to be replaced if the tree was located in the unrestricted zone on the tree removal property.  Trees not in the unrestricted zone are subject to replacement."
"SEC. 51A-10.134_2_1","(1)   For front and rear yards, the unrestricted zone does not include required setbacks or the area 15 feet from the property line, whichever is greater."
"SEC. 51A-10.134_2_2","(2)   For side yards, the unrestricted zone does not include required setbacks or the area five feet from the property line, whichever is greater."
"SEC. 51A-10.134_3","(c)   Requirements."
"SEC. 51A-10.134_3_1","(1)   Quantity."
"SEC. 51A-10.134_3_1_1","(A)   Except as provided in this section, the minimum total caliper of replacement trees must equal or exceed the total classified diameter inches of the protected trees removed or seriously injured as listed below."
"SEC. 51A-10.134_3_1_2","(B)   Tree classification for mitigation:"
"SEC. 51A-10.134_3_1_2_1","(i)   Historic trees:  3:1"
"SEC. 51A-10.134_3_1_2_2","(ii)   Significant:  1.5:1"
"SEC. 51A-10.134_3_1_2_3","(iii)   Class 1:  1:1"
"SEC. 51A-10.134_3_1_2_4","(iv)   Class 2:  0.7:1"
"SEC. 51A-10.134_3_1_2_5","(v)   Class 3:  0.4:1"
"SEC. 51A-10.134_3_2","(2)   Species."
"SEC. 51A-10.134_3_2_1","(A)   A replacement tree must be an approved tree determined by the director."
"SEC. 51A-10.134_3_2_2","(B)   For a tree removal property two acres in size or more, no one species of tree may constitute more than 35 percent of the replacement trees planted on the tree removal property."
"SEC. 51A-10.134_3_3","(3)   Location. The replacement trees must be planted on the lot from which the protected tree was removed or seriously injured, except as otherwise allowed by Section 51A-10.135 . Replacement trees may not be planted within a visibility triangle, a water course, in an area within 15 feet horizontally to the closest point of an overhead electric line, or an existing or proposed street or alley unless the tree is authorized by a license and permit and is required to be in that location by other ordinance."
"SEC. 51A-10.134_3_4","(4)   Minimum size. A replacement tree must have a caliper of at least two inches."
"SEC. 51A-10.134_3_5","(5)   Timing."
"SEC. 51A-10.134_3_5_1","(A)   Except as provided in this section, all replacement trees must be planted within 30 days of removal."
"SEC. 51A-10.134_3_5_2","(B)   If the property owner provides the building official with an affidavit stating that all replacement trees will be planted within six months, the building official may allow the replacement trees to be planted during that six-month period."
"SEC. 51A-10.134_3_5_2_1","(i)   If the property owner submits an application for a building permit for construction on the tree removal property within the six-month period, the tree replacement requirements may be transferred to the building permit for final completion of all tree replacement prior to a final certificate of occupancy or certificate of completion for the property."
"SEC. 51A-10.134_3_5_2_2","(ii)   If the property owner does not submit an application for a building permit for construction within the six-month period, all tree replacement must be completed within 30 days after the expiration of the six-month period."
"SEC. 51A-10.134_3_5_3","(C)   For residential subdivision developments and multi-phase commercial developments, tree replacement may be completed in accordance with a comprehensive tree replacement plan for the development.  The building official may allow the property owner additional time to complete the development project to plant the replacement trees, with the following restrictions:"
"SEC. 51A-10.134_3_5_3_1","(i)   A proposed landscape plan identifying all conceptual landscaping for the properties within the subdivision must be provided by a landscape architect and designed according to the soil and area requirements of this article. The proposed plan will specify the minimum tree size and general species distribution for the properties in accordance with this article.  The tree replacement for the development identified on the proposed plan must be completed prior to the final certificate of occupancy or certificate of completion for the project."
"SEC. 51A-10.134_3_5_3_2","(ii)   All required tree replacement that is not scheduled by an approved design for the property under the comprehensive tree replacement plan must be completed within six months of issuance of the tree removal application or building permit for removing trees."
"SEC. 51A-10.134_3_6","(6)   Forest stand delineation exceptions for old-field and undeveloped lots.  When an FSD, under Section 51A-10.132 (b)(4)(B) is used to assess tree canopy coverage:"
"SEC. 51A-10.134_3_6_1","(A)   except as provided in this paragraph, no mitigation is required for a tree stand when:"
"SEC. 51A-10.134_3_6_1_1","(i)   at least 60 percent of the trees in the stand are Class 3, eastern red cedar, or unprotected species; and"
"SEC. 51A-10.134_3_6_1_2","(ii)   the average tree diameters in the stand are less than 12 inches DBH."
"SEC. 51A-10.134_3_6_2","(B)   significant trees in a stand located on an old-field or undeveloped lots must be mitigated."
"SEC. 51A-10.134_3_7","(7)   Additional requirements for forest stand delineation for properties five acres or greater with institutional uses or recreational uses.  When an FSD under Section 51A-10.132 (b)(5)(D) is used to assess tree canopy coverage:"
"SEC. 51A-10.134_3_7_1","(A)   the tree removal property must maintain or increase the tree canopy coverage for the property recorded in the most recent FSD; and"
"SEC. 51A-10.134_3_7_2","(B)   significant trees that are included in the FSD tree canopy coverage must be replaced according to the diameter standards for significant trees in this article."
"SEC. 51A-10.134_3_7_3","(C)   A replacement tree that dies within five years of the date it was planted must be replaced by another replacement tree that complies with this section.  (Ord. Nos. 22053; 25155; 30929)"
"SEC. 51A-10.135","ALTERNATIVE METHODS OF COMPLIANCE WITH TREE REPLACEMENT REQUIREMENTS."
"SEC. 51A-10.135_1","(a)   In general.  If the building official determines that, due to restrictive site conditions, it would be impracticable or imprudent for the responsible party to plant a replacement tree on the tree removal property, the responsible party shall comply with one or more of the mitigation methods in this section."
"SEC. 51A-10.135_2","(b)   Mitigation by legacy trees."
"SEC. 51A-10.135_2_1","(1)   Lots or artificial lots smaller than five acres on properties that are not using sustainable development incentives may attain replacement credit for planting legacy trees on the tree removal property."
"SEC. 51A-10.135_2_2","(2)   Each tree planted and designated as a legacy tree is given a 12 inch replacement credit."
"SEC. 51A-10.135_2_3","(3)   For lots containing a single-family or duplex use, credit will only be provided for legacy trees planted in the portion of the lot that abuts a street and extends across the width of the lot between the street and a main building and lines parallel to and extending outward from the front facade of a main building."
"SEC. 51A-10.135_3","(c)   Habitat preservation and restoration areas."
"SEC. 51A-10.135_3_1","(1)    Habitat preservation and restoration areas that are established to provide a dedicated open landscape area for native flora and fauna habitat preservation or restoration may be credited toward tree mitigation."
"SEC. 51A-10.135_3_2","(2)   To receive credit, habitat preservation and restoration areas must be a minimum of 1,200 square feet of contiguous area, as shown on a landscape plan."
